Iteration	Lh	Tree No	Alpha	Beta 1	Var	R^2	SSE	SST	s.e. Alpha	s.e. Beta-1	Lambda	
1083000	241.091166	1	0.142210512881	0.000013477367	0.000900746635	0.001006008111	0.040382704676	0.040423370915	0.006527	0.000022	1.000000000000	
1084000	240.960471	1	0.139197233448	-0.000006731277	0.000905993993	0.001006008111	0.040382704651	0.040423370890	0.006546	0.000022	1.000000000000	
1085000	240.645166	1	0.148509774323	0.000003996117	0.000918779547	0.001006008111	0.040382704676	0.040423370915	0.006592	0.000022	1.000000000000	
1086000	241.138720	1	0.141167372412	-0.000000869676	0.000898844888	0.001006008111	0.040382704651	0.040423370890	0.006520	0.000022	1.000000000000	
1087000	238.275356	1	0.126388916147	0.000022452077	0.001020829804	0.001006008111	0.040382704676	0.040423370915	0.006948	0.000023	1.000000000000	
1088000	240.238973	1	0.144653440339	0.000033176574	0.000935516941	0.001006008111	0.040382704676	0.040423370915	0.006651	0.000022	1.000000000000	
1089000	240.746860	1	0.139219354663	-0.000013695617	0.000914636291	0.001006008111	0.040382704676	0.040423370915	0.006577	0.000022	1.000000000000	
1090000	240.190633	1	0.143321026564	-0.000025981062	0.000937528989	0.001006008111	0.040382704651	0.040423370890	0.006658	0.000022	1.000000000000	
1091000	238.204605	1	0.125500290429	0.000012783074	0.001024044857	0.001006008111	0.040382704651	0.040423370890	0.006959	0.000023	1.000000000000	
1092000	240.206778	1	0.136900974198	0.000030911509	0.000936856520	0.001006008111	0.040382704651	0.040423370890	0.006656	0.000022	1.000000000000	
1093000	239.959673	1	0.152059548894	0.000003913049	0.000947202180	0.001006008111	0.040382704676	0.040423370915	0.006693	0.000022	1.000000000000	
1094000	239.462410	1	0.132534490724	0.000032247358	0.000968368941	0.001006008111	0.040382704651	0.040423370890	0.006767	0.000023	1.000000000000	
1095000	241.009913	1	0.145499429445	0.000003338317	0.000904005306	0.001006008111	0.040382704676	0.040423370915	0.006538	0.000022	1.000000000000	
1096000	238.331003	1	0.126636811299	0.000023146994	0.001018308206	0.001006008111	0.040382704676	0.040423370915	0.006939	0.000023	1.000000000000	
1097000	239.953907	1	0.150262414816	0.000023981738	0.000947444956	0.001006008111	0.040382704651	0.040423370890	0.006694	0.000022	1.000000000000	
1098000	241.000053	1	0.140942801557	0.000017351207	0.000904401551	0.001006008111	0.040382704676	0.040423370915	0.006540	0.000022	1.000000000000	
1099000	237.891991	1	0.159084876772	0.000003521512	0.001038372202	0.001006008111	0.040382704651	0.040423370890	0.007007	0.000024	1.000000000000	
1100000	240.637428	1	0.148241827204	0.000011305898	0.000919095596	0.001006008111	0.040382704676	0.040423370915	0.006593	0.000022	1.000000000000	
1101000	240.377779	1	0.135266258388	0.000022235209	0.000929763349	0.001006008111	0.040382704676	0.040423370915	0.006631	0.000022	1.000000000000	
1102000	240.780135	1	0.137444810392	-0.000008244098	0.000913284656	0.001006008111	0.040382704676	0.040423370915	0.006572	0.000022	1.000000000000	
1103000	238.605786	1	0.138593336487	0.000054667678	0.001005947664	0.001006008111	0.040382704676	0.040423370915	0.006897	0.000023	1.000000000000	
1104000	240.046194	1	0.133859297071	-0.000015110433	0.000943566854	0.001006008111	0.040382704651	0.040423370890	0.006680	0.000022	1.000000000000	
1105000	239.082257	1	0.143898519798	0.000049801384	0.000984869190	0.001006008111	0.040382704676	0.040423370915	0.006825	0.000023	1.000000000000	
1106000	240.514919	1	0.134366684001	0.000009841858	0.000924113562	0.001006008111	0.040382704676	0.040423370915	0.006611	0.000022	1.000000000000	
1107000	238.790846	1	0.154471977833	0.000028363875	0.000997707785	0.001006008111	0.040382704651	0.040423370890	0.006869	0.000023	1.000000000000	
1108000	239.751938	1	0.130635053822	0.000002041378	0.000955987878	0.001006008111	0.040382704651	0.040423370890	0.006724	0.000023	1.000000000000	
1109000	239.882070	1	0.131138715136	0.000005805754	0.000950474737	0.001006008111	0.040382704676	0.040423370915	0.006704	0.000023	1.000000000000	
1110000	240.190911	1	0.150757673042	0.000011434568	0.000937517438	0.001006008111	0.040382704676	0.040423370915	0.006658	0.000022	1.000000000000	
1111000	239.820942	1	0.134024540841	-0.000020727428	0.000953060527	0.001006008111	0.040382704676	0.040423370915	0.006713	0.000023	1.000000000000	
1112000	240.216149	1	0.132971495148	-0.000003107460	0.000936466414	0.001006008111	0.040382704676	0.040423370915	0.006655	0.000022	1.000000000000	
1113000	239.902689	1	0.151550199310	-0.000008874690	0.000949604139	0.001006008111	0.040382704676	0.040423370915	0.006701	0.000022	1.000000000000	
1114000	241.165438	1	0.142655957235	0.000004096261	0.000897778197	0.001006008111	0.040382704676	0.040423370915	0.006516	0.000022	1.000000000000	
1115000	240.953360	1	0.139853236636	0.000017839304	0.000906280347	0.001006008111	0.040382704676	0.040423370915	0.006547	0.000022	1.000000000000	
1116000	240.745038	1	0.137035737669	-0.000007937197	0.000914710371	0.001006008111	0.040382704676	0.040423370915	0.006577	0.000022	1.000000000000	
1117000	237.656674	1	0.125956345799	0.000034010813	0.001049289009	0.001006008111	0.040382704676	0.040423370915	0.007044	0.000024	1.000000000000	
1118000	239.738387	1	0.141974085101	-0.000033009166	0.000956563830	0.001006008111	0.040382704676	0.040423370915	0.006726	0.000023	1.000000000000	
1119000	240.771464	1	0.139711619359	0.000023225100	0.000913636678	0.001006008111	0.040382704651	0.040423370890	0.006573	0.000022	1.000000000000	
1120000	240.125406	1	0.148303586026	-0.000018959826	0.000940250811	0.001006008111	0.040382704676	0.040423370915	0.006668	0.000022	1.000000000000	
1121000	240.120241	1	0.133484001357	0.000021104715	0.000940466681	0.001006008111	0.040382704651	0.040423370890	0.006669	0.000022	1.000000000000	
1122000	240.956410	1	0.141189049223	-0.000009688280	0.000906157541	0.001006008111	0.040382704676	0.040423370915	0.006546	0.000022	1.000000000000	
1123000	240.788049	1	0.147512390935	0.000003384901	0.000912963467	0.001006008111	0.040382704651	0.040423370890	0.006571	0.000022	1.000000000000	
1124000	237.092669	1	0.161237926285	0.000006731532	0.001075923846	0.001006008111	0.040382704676	0.040423370915	0.007133	0.000024	1.000000000000	
1125000	239.597410	1	0.150021690902	0.000032522127	0.000962576125	0.001006008111	0.040382704676	0.040423370915	0.006747	0.000023	1.000000000000	
1126000	240.364463	1	0.148284743687	0.000022016698	0.000930313787	0.001006008111	0.040382704676	0.040423370915	0.006633	0.000022	1.000000000000	
1127000	237.083842	1	0.146068074554	-0.000059397215	0.001076346035	0.001006008111	0.040382704676	0.040423370915	0.007134	0.000024	1.000000000000	
1128000	240.475577	1	0.147308820568	-0.000013810151	0.000925730823	0.001006008111	0.040382704676	0.040423370915	0.006616	0.000022	1.000000000000	
1129000	240.647569	1	0.135714995888	-0.000005012154	0.000918681446	0.001006008111	0.040382704676	0.040423370915	0.006591	0.000022	1.000000000000	
1130000	240.215573	1	0.147651287917	-0.000018959291	0.000936490381	0.001006008111	0.040382704676	0.040423370915	0.006655	0.000022	1.000000000000	
1131000	239.715205	1	0.152753457285	0.000013272933	0.000957549909	0.001006008111	0.040382704676	0.040423370915	0.006729	0.000023	1.000000000000	
1132000	240.326807	1	0.148400684548	-0.000013781295	0.000931872046	0.001006008111	0.040382704651	0.040423370890	0.006638	0.000022	1.000000000000	
1133000	240.626070	1	0.142124329853	0.000027660746	0.000919559684	0.001006008111	0.040382704676	0.040423370915	0.006594	0.000022	1.000000000000	
1134000	239.447317	1	0.135056895930	-0.000029872447	0.000969018752	0.001006008111	0.040382704676	0.040423370915	0.006769	0.000023	1.000000000000	
1135000	240.868985	1	0.145783886827	0.000015114250	0.000909685304	0.001006008111	0.040382704651	0.040423370890	0.006559	0.000022	1.000000000000	
1136000	240.502898	1	0.148776983547	-0.000005539781	0.000924607438	0.001006008111	0.040382704651	0.040423370890	0.006612	0.000022	1.000000000000	
1137000	240.369725	1	0.148008785614	-0.000014155023	0.000930096216	0.001006008111	0.040382704676	0.040423370915	0.006632	0.000022	1.000000000000	
1138000	240.183813	1	0.135664291434	0.000028337884	0.000937813234	0.001006008111	0.040382704676	0.040423370915	0.006660	0.000022	1.000000000000	
1139000	240.034452	1	0.151636398486	-0.000000300715	0.000944059392	0.001006008111	0.040382704651	0.040423370890	0.006682	0.000022	1.000000000000	
1140000	241.135277	1	0.141713852654	-0.000001512874	0.000898982472	0.001006008111	0.040382704676	0.040423370915	0.006520	0.000022	1.000000000000	
1141000	239.829072	1	0.145314310072	0.000038930310	0.000952716194	0.001006008111	0.040382704651	0.040423370890	0.006712	0.000023	1.000000000000	
1142000	241.035647	1	0.144171628409	0.000012835800	0.000902971965	0.001006008111	0.040382704676	0.040423370915	0.006535	0.000022	1.000000000000	
1143000	238.584591	1	0.151565636800	-0.000035005607	0.001006895735	0.001006008111	0.040382704676	0.040423370915	0.006900	0.000023	1.000000000000	
1144000	240.463959	1	0.148145873876	-0.000010826614	0.000926208960	0.001006008111	0.040382704651	0.040423370890	0.006618	0.000022	1.000000000000	
1145000	241.032108	1	0.144469071377	-0.000002849213	0.000903114014	0.001006008111	0.040382704676	0.040423370915	0.006535	0.000022	1.000000000000	
1146000	240.970297	1	0.145787814785	0.000000709112	0.000905598428	0.001006008111	0.040382704651	0.040423370890	0.006544	0.000022	1.000000000000	
1147000	240.377040	1	0.150050730885	0.000006142453	0.000929793892	0.001006008111	0.040382704676	0.040423370915	0.006631	0.000022	1.000000000000	
1148000	238.419787	1	0.157388360980	0.000011307537	0.001014297918	0.001006008111	0.040382704676	0.040423370915	0.006926	0.000023	1.000000000000	
1149000	239.193395	1	0.128531454042	0.000007991247	0.000980016471	0.001006008111	0.040382704676	0.040423370915	0.006808	0.000023	1.000000000000	
1150000	240.556167	1	0.148262654224	-0.000006747184	0.000922420988	0.001006008111	0.040382704676	0.040423370915	0.006605	0.000022	1.000000000000	
1151000	240.903181	1	0.137544309935	0.000012622433	0.000908303777	0.001006008111	0.040382704676	0.040423370915	0.006554	0.000022	1.000000000000	
1152000	240.351632	1	0.134905592709	0.000021410776	0.000930844423	0.001006008111	0.040382704676	0.040423370915	0.006635	0.000022	1.000000000000	
1153000	238.175198	1	0.139769011189	-0.000050253007	0.001025384134	0.001006008111	0.040382704651	0.040423370890	0.006963	0.000023	1.000000000000	
1154000	239.788207	1	0.135745862161	0.000035866481	0.000954448137	0.001006008111	0.040382704676	0.040423370915	0.006718	0.000023	1.000000000000	
1155000	237.953910	1	0.127180545480	-0.000025030988	0.001035518541	0.001006008111	0.040382704651	0.040423370890	0.006998	0.000023	1.000000000000	
1156000	240.829967	1	0.137502492870	0.000016128210	0.000911264164	0.001006008111	0.040382704676	0.040423370915	0.006565	0.000022	1.000000000000	
1157000	239.967881	1	0.132771263827	0.000021575509	0.000946856697	0.001006008111	0.040382704651	0.040423370890	0.006692	0.000022	1.000000000000	
1158000	240.755962	1	0.142672207199	-0.000015260249	0.000914266375	0.001006008111	0.040382704676	0.040423370915	0.006575	0.000022	1.000000000000	
1159000	240.858679	1	0.140567564362	0.000021686826	0.000910102073	0.001006008111	0.040382704651	0.040423370890	0.006560	0.000022	1.000000000000	
1160000	239.773727	1	0.147830755318	-0.000026692383	0.000955062566	0.001006008111	0.040382704651	0.040423370890	0.006720	0.000023	1.000000000000	
1161000	240.772476	1	0.137688770671	-0.000009373715	0.000913595616	0.001006008111	0.040382704651	0.040423370890	0.006573	0.000022	1.000000000000	
1162000	240.319325	1	0.149949512050	0.000013242281	0.000932181961	0.001006008111	0.040382704676	0.040423370915	0.006639	0.000022	1.000000000000	
1163000	240.064527	1	0.143111991806	0.000037282899	0.000942798343	0.001006008111	0.040382704676	0.040423370915	0.006677	0.000022	1.000000000000	
1164000	240.682765	1	0.147349989202	-0.000006719041	0.000917245520	0.001006008111	0.040382704651	0.040423370890	0.006586	0.000022	1.000000000000	
1165000	239.939438	1	0.135926152147	0.000033698967	0.000948054433	0.001006008111	0.040382704651	0.040423370890	0.006696	0.000022	1.000000000000	
1166000	239.411854	1	0.130123110775	-0.000009959188	0.000970547249	0.001006008111	0.040382704676	0.040423370915	0.006775	0.000023	1.000000000000	
