Rate	100.00
Rate Tried	% Accepted	Alpha - Dev	Alpha - Tried	Alpha - Accepted	Beta Trait 1 - Dev	Beta Trait 1 - Tried	Beta Trait 1 - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
1000	0.287000	0.075386	521	0.278311	0.000232	479	0.296451	0.287000	0.298934	
1000	0.299000	0.075386	515	0.271845	0.000232	485	0.327835	0.299000	0.298934	
1000	0.280000	0.075386	488	0.250000	0.000232	512	0.308594	0.280000	0.298928	
1000	0.307000	0.075386	502	0.286853	0.000232	498	0.327309	0.307000	0.298931	
1000	0.288000	0.075386	494	0.261134	0.000232	506	0.314229	0.288000	0.298927	
1000	0.279000	0.075386	505	0.245545	0.000232	495	0.313131	0.279000	0.298921	
1000	0.283000	0.075386	512	0.265625	0.000232	488	0.301230	0.283000	0.298916	
1000	0.306000	0.075386	478	0.315900	0.000232	522	0.296935	0.306000	0.298918	
1000	0.285000	0.075386	498	0.293173	0.000232	502	0.276892	0.285000	0.298914	
1000	0.292000	0.075386	518	0.279923	0.000232	482	0.304979	0.292000	0.298911	
1000	0.311000	0.075386	505	0.310891	0.000232	495	0.311111	0.311000	0.298915	
1000	0.314000	0.075386	490	0.295918	0.000232	510	0.331373	0.314000	0.298920	
1000	0.269000	0.075386	518	0.254826	0.000232	482	0.284232	0.269000	0.298910	
1000	0.287000	0.075386	483	0.262940	0.000232	517	0.309478	0.287000	0.298907	
1000	0.301000	0.075386	507	0.305720	0.000232	493	0.296146	0.301000	0.298907	
1000	0.300000	0.075386	498	0.273092	0.000232	502	0.326693	0.300000	0.298908	
1000	0.288000	0.075386	497	0.289738	0.000232	503	0.286282	0.288000	0.298904	
1000	0.321000	0.075386	493	0.310345	0.000232	507	0.331361	0.321000	0.298911	
1000	0.295000	0.075386	465	0.305376	0.000232	535	0.285981	0.295000	0.298910	
1000	0.296000	0.075386	510	0.258824	0.000232	490	0.334694	0.296000	0.298909	
1000	0.296000	0.075386	501	0.291417	0.000232	499	0.300601	0.296000	0.298908	
1000	0.283000	0.075386	483	0.269151	0.000232	517	0.295938	0.283000	0.298903	
1000	0.311000	0.075386	497	0.293763	0.000232	503	0.328032	0.311000	0.298907	
1000	0.296000	0.075386	502	0.278884	0.000232	498	0.313253	0.296000	0.298906	
1000	0.314000	0.075386	468	0.299145	0.000232	532	0.327068	0.314000	0.298911	
1000	0.316000	0.075386	488	0.295082	0.000232	512	0.335938	0.316000	0.298916	
1000	0.297000	0.075386	500	0.292000	0.000232	500	0.302000	0.297000	0.298916	
1000	0.278000	0.075386	477	0.268344	0.000232	523	0.286807	0.278000	0.298909	
1000	0.302000	0.075386	493	0.273834	0.000232	507	0.329389	0.302000	0.298910	
1000	0.283000	0.075386	496	0.282258	0.000232	504	0.283730	0.283000	0.298905	
1000	0.288000	0.075386	493	0.265720	0.000232	507	0.309665	0.288000	0.298901	
1000	0.333000	0.075386	492	0.323171	0.000232	508	0.342520	0.333000	0.298912	
1000	0.301000	0.075386	542	0.289668	0.000232	458	0.314410	0.301000	0.298913	
1000	0.294000	0.075386	526	0.287072	0.000232	474	0.301688	0.294000	0.298911	
1000	0.298000	0.075386	514	0.297665	0.000232	486	0.298354	0.298000	0.298911	
1000	0.311000	0.075386	512	0.316406	0.000232	488	0.305328	0.311000	0.298915	
1000	0.309000	0.075386	480	0.304167	0.000232	520	0.313462	0.309000	0.298918	
1000	0.314000	0.075386	499	0.326653	0.000232	501	0.301397	0.314000	0.298923	
1000	0.340000	0.075386	484	0.330579	0.000232	516	0.348837	0.340000	0.298936	
1000	0.313000	0.075386	476	0.296218	0.000232	524	0.328244	0.313000	0.298941	
1000	0.279000	0.075386	493	0.275862	0.000232	507	0.282051	0.279000	0.298934	
1000	0.300000	0.075386	515	0.267961	0.000232	485	0.334021	0.300000	0.298935	
1000	0.296000	0.075386	515	0.291262	0.000232	485	0.301031	0.296000	0.298934	
1000	0.315000	0.075386	474	0.295359	0.000232	526	0.332700	0.315000	0.298939	
1000	0.284000	0.075386	506	0.282609	0.000232	494	0.285425	0.284000	0.298934	
1000	0.314000	0.075386	491	0.283096	0.000232	509	0.343811	0.314000	0.298939	
1000	0.298000	0.075386	489	0.306748	0.000232	511	0.289628	0.298000	0.298939	
1000	0.296000	0.075386	493	0.275862	0.000232	507	0.315582	0.296000	0.298938	
1000	0.299000	0.075386	498	0.287149	0.000232	502	0.310757	0.299000	0.298938	
1000	0.275000	0.075386	508	0.273622	0.000232	492	0.276423	0.275000	0.298930	
1000	0.290000	0.075386	501	0.267465	0.000232	499	0.312625	0.290000	0.298927	
1000	0.309000	0.075386	504	0.331349	0.000232	496	0.286290	0.309000	0.298930	
1000	0.271000	0.075386	501	0.247505	0.000232	499	0.294589	0.271000	0.298921	
1000	0.291000	0.075386	493	0.279919	0.000232	507	0.301775	0.291000	0.298919	
1000	0.316000	0.075386	460	0.284783	0.000232	540	0.342593	0.316000	0.298924	
1000	0.293000	0.075386	471	0.282378	0.000232	529	0.302457	0.293000	0.298923	
1000	0.305000	0.075386	480	0.275000	0.000232	520	0.332692	0.305000	0.298924	
1000	0.290000	0.075386	463	0.269978	0.000232	537	0.307263	0.290000	0.298922	
1000	0.274000	0.075386	508	0.281496	0.000232	492	0.266260	0.274000	0.298914	
1000	0.306000	0.075386	525	0.297143	0.000232	475	0.315789	0.306000	0.298916	
1000	0.294000	0.075386	520	0.269231	0.000232	480	0.320833	0.294000	0.298914	
1000	0.290000	0.075386	484	0.266529	0.000232	516	0.312016	0.290000	0.298912	
1000	0.291000	0.075386	496	0.278226	0.000232	504	0.303571	0.291000	0.298909	
1000	0.313000	0.075386	507	0.299803	0.000232	493	0.326572	0.313000	0.298914	
1000	0.302000	0.075386	487	0.305955	0.000232	513	0.298246	0.302000	0.298914	
1000	0.313000	0.075386	482	0.292531	0.000232	518	0.332046	0.313000	0.298919	
1000	0.298000	0.075386	494	0.279352	0.000232	506	0.316206	0.298000	0.298919	
1000	0.273000	0.075386	515	0.254369	0.000232	485	0.292784	0.273000	0.298910	
1000	0.319000	0.075386	491	0.325866	0.000232	509	0.312377	0.319000	0.298917	
1000	0.315000	0.075386	524	0.295802	0.000232	476	0.336134	0.315000	0.298922	
1000	0.309000	0.075386	511	0.311155	0.000232	489	0.306748	0.309000	0.298925	
1000	0.289000	0.075386	481	0.282744	0.000232	519	0.294798	0.289000	0.298922	
1000	0.309000	0.075386	490	0.308163	0.000232	510	0.309804	0.309000	0.298925	
1000	0.326000	0.075386	508	0.295276	0.000232	492	0.357724	0.326000	0.298934	
1000	0.321000	0.075386	520	0.334615	0.000232	480	0.306250	0.321000	0.298941	
1000	0.305000	0.075386	509	0.316306	0.000232	491	0.293279	0.305000	0.298943	
1000	0.275000	0.075386	510	0.278431	0.000232	490	0.271429	0.275000	0.298935	
1000	0.314000	0.075386	482	0.309129	0.000232	518	0.318533	0.314000	0.298940	
1000	0.317000	0.075386	488	0.286885	0.000232	512	0.345703	0.317000	0.298946	
1000	0.302000	0.075386	527	0.284630	0.000232	473	0.321353	0.302000	0.298946	
1000	0.297000	0.075386	490	0.300000	0.000232	510	0.294118	0.297000	0.298946	
1000	0.315000	0.075386	494	0.299595	0.000232	506	0.330040	0.315000	0.298951	
1000	0.307000	0.075386	499	0.278557	0.000232	501	0.335329	0.307000	0.298953	
1000	0.295000	0.075386	512	0.285156	0.000232	488	0.305328	0.295000	0.298952	
1000	0.293000	0.075386	502	0.252988	0.000232	498	0.333333	0.293000	0.298950	
1000	0.286000	0.075386	504	0.265873	0.000232	496	0.306452	0.286000	0.298946	
1000	0.280000	0.075386	468	0.279915	0.000232	532	0.280075	0.280000	0.298940	
1000	0.307000	0.075386	508	0.336614	0.000232	492	0.276423	0.307000	0.298943	
1000	0.313000	0.075386	537	0.316574	0.000232	463	0.308855	0.313000	0.298947	
1000	0.273000	0.075386	518	0.295367	0.000232	482	0.248963	0.273000	0.298939	
1000	0.315000	0.075386	501	0.293413	0.000232	499	0.336673	0.315000	0.298944	
1000	0.310000	0.075386	489	0.267894	0.000232	511	0.350294	0.310000	0.298948	
1000	0.309000	0.075386	506	0.272727	0.000232	494	0.346154	0.309000	0.298951	
1000	0.286000	0.075386	469	0.247335	0.000232	531	0.320151	0.286000	0.298947	
1000	0.295000	0.075386	507	0.307692	0.000232	493	0.281947	0.295000	0.298945	
1000	0.302000	0.075386	502	0.282869	0.000232	498	0.321285	0.302000	0.298946	
1000	0.273000	0.075386	493	0.259635	0.000232	507	0.285996	0.273000	0.298938	
1000	0.319000	0.075386	491	0.319756	0.000232	509	0.318271	0.319000	0.298945	
1000	0.312000	0.075386	514	0.317121	0.000232	486	0.306584	0.312000	0.298949	
1000	0.297000	0.075386	513	0.304094	0.000232	487	0.289528	0.297000	0.298948	
1000	0.307000	0.075386	505	0.312871	0.000232	495	0.301010	0.307000	0.298951	
1000	0.311000	0.075386	486	0.304527	0.000232	514	0.317121	0.311000	0.298954	
1000	0.288000	0.075386	481	0.276507	0.000232	519	0.298651	0.288000	0.298951	
1000	0.283000	0.075386	501	0.261477	0.000232	499	0.304609	0.283000	0.298946	
1000	0.316000	0.075386	468	0.284188	0.000232	532	0.343985	0.316000	0.298951	
1000	0.300000	0.075386	483	0.283644	0.000232	517	0.315280	0.300000	0.298952	
1000	0.281000	0.075386	484	0.243802	0.000232	516	0.315891	0.281000	0.298946	
1000	0.290000	0.075386	517	0.257253	0.000232	483	0.325052	0.290000	0.298943	
1000	0.280000	0.075386	503	0.258449	0.000232	497	0.301811	0.280000	0.298937	
1000	0.309000	0.075386	498	0.303213	0.000232	502	0.314741	0.309000	0.298940	
1000	0.300000	0.075386	482	0.296680	0.000232	518	0.303089	0.300000	0.298941	
1000	0.313000	0.075386	520	0.290385	0.000232	480	0.337500	0.313000	0.298945	
1000	0.317000	0.075386	527	0.307400	0.000232	473	0.327696	0.317000	0.298951	
1000	0.286000	0.075386	489	0.294479	0.000232	511	0.277886	0.286000	0.298947	
1000	0.296000	0.075386	512	0.296875	0.000232	488	0.295082	0.296000	0.298946	
1000	0.286000	0.075386	500	0.272000	0.000232	500	0.300000	0.286000	0.298942	
1000	0.295000	0.075386	520	0.286538	0.000232	480	0.304167	0.295000	0.298941	
1000	0.277000	0.075386	494	0.309717	0.000232	506	0.245059	0.277000	0.298934	
1000	0.287000	0.075386	510	0.256863	0.000232	490	0.318367	0.287000	0.298930	
1000	0.284000	0.075386	503	0.228628	0.000232	497	0.340040	0.284000	0.298925	
1000	0.284000	0.075386	492	0.268293	0.000232	508	0.299213	0.284000	0.298921	
1000	0.290000	0.075386	505	0.271287	0.000232	495	0.309091	0.290000	0.298918	
1000	0.301000	0.075386	486	0.271605	0.000232	514	0.328794	0.301000	0.298919	
1000	0.309000	0.075386	510	0.298039	0.000232	490	0.320408	0.309000	0.298922	
1000	0.285000	0.075386	507	0.250493	0.000232	493	0.320487	0.285000	0.298917	
1000	0.307000	0.075386	505	0.285149	0.000232	495	0.329293	0.307000	0.298920	
1000	0.293000	0.075386	503	0.292247	0.000232	497	0.293763	0.293000	0.298918	
1000	0.291000	0.075386	490	0.275510	0.000232	510	0.305882	0.291000	0.298916	
1000	0.306000	0.075386	509	0.286837	0.000232	491	0.325866	0.306000	0.298918	
1000	0.285000	0.075386	526	0.287072	0.000232	474	0.282700	0.285000	0.298913	
1000	0.303000	0.075386	476	0.285714	0.000232	524	0.318702	0.303000	0.298915	
1000	0.313000	0.075386	514	0.299611	0.000232	486	0.327160	0.313000	0.298919	
1000	0.301000	0.075386	497	0.289738	0.000232	503	0.312127	0.301000	0.298920	
1000	0.309000	0.075386	492	0.292683	0.000232	508	0.324803	0.309000	0.298923	
1000	0.285000	0.075386	515	0.273786	0.000232	485	0.296907	0.285000	0.298919	
1000	0.313000	0.075386	498	0.289157	0.000232	502	0.336653	0.313000	0.298923	
1000	0.288000	0.075386	499	0.274549	0.000232	501	0.301397	0.288000	0.298919	
1000	0.325000	0.075386	503	0.306163	0.000232	497	0.344064	0.325000	0.298928	
1000	0.316000	0.075386	507	0.295858	0.000232	493	0.336714	0.316000	0.298933	
1000	0.309000	0.075386	536	0.296642	0.000232	464	0.323276	0.309000	0.298936	
1000	0.313000	0.075386	513	0.323587	0.000232	487	0.301848	0.313000	0.298940	
1000	0.283000	0.075386	507	0.276134	0.000232	493	0.290061	0.283000	0.298935	
1000	0.308000	0.075386	513	0.284600	0.000232	487	0.332649	0.308000	0.298938	
1000	0.302000	0.075386	497	0.285714	0.000232	503	0.318091	0.302000	0.298939	
1000	0.293000	0.075386	516	0.286822	0.000232	484	0.299587	0.293000	0.298937	
1000	0.321000	0.075386	516	0.319767	0.000232	484	0.322314	0.321000	0.298944	
1000	0.275000	0.075386	511	0.277886	0.000232	489	0.271984	0.275000	0.298937	
1000	0.297000	0.075386	507	0.303748	0.000232	493	0.290061	0.297000	0.298936	
1000	0.316000	0.075386	485	0.301031	0.000232	515	0.330097	0.316000	0.298941	
1000	0.301000	0.075386	485	0.298969	0.000232	515	0.302913	0.301000	0.298942	
1000	0.290000	0.075386	460	0.323913	0.000232	540	0.261111	0.290000	0.298939	
1000	0.299000	0.075386	519	0.283237	0.000232	481	0.316008	0.299000	0.298939	
1000	0.299000	0.075386	480	0.270833	0.000232	520	0.325000	0.299000	0.298939	
1000	0.282000	0.075386	484	0.285124	0.000232	516	0.279070	0.282000	0.298934	
1000	0.298000	0.075386	493	0.302231	0.000232	507	0.293886	0.298000	0.298934	
1000	0.297000	0.075386	524	0.295802	0.000232	476	0.298319	0.297000	0.298933	
1000	0.288000	0.075386	487	0.277207	0.000232	513	0.298246	0.288000	0.298930	
1000	0.279000	0.075386	494	0.311741	0.000232	506	0.247036	0.279000	0.298924	
1000	0.303000	0.075386	494	0.285425	0.000232	506	0.320158	0.303000	0.298925	
1000	0.328000	0.075386	544	0.294118	0.000232	456	0.368421	0.328000	0.298934	
1000	0.283000	0.075386	512	0.259766	0.000232	488	0.307377	0.283000	0.298929	
1000	0.305000	0.075386	486	0.304527	0.000232	514	0.305447	0.305000	0.298931	
1000	0.310000	0.075386	503	0.296223	0.000232	497	0.323944	0.310000	0.298934	
1000	0.302000	0.075386	508	0.281496	0.000232	492	0.323171	0.302000	0.298935	
1000	0.322000	0.075386	507	0.305720	0.000232	493	0.338742	0.322000	0.298942	
1000	0.316000	0.075386	497	0.293763	0.000232	503	0.337972	0.316000	0.298948	
1000	0.276000	0.075386	536	0.292910	0.000232	464	0.256466	0.276000	0.298941	
1000	0.311000	0.075386	505	0.312871	0.000232	495	0.309091	0.311000	0.298944	
1000	0.295000	0.075386	497	0.307847	0.000232	503	0.282306	0.295000	0.298943	
1000	0.280000	0.075386	486	0.261317	0.000232	514	0.297665	0.280000	0.298937	
1000	0.336000	0.075386	484	0.307851	0.000232	516	0.362403	0.336000	0.298949	
1000	0.287000	0.075386	498	0.269076	0.000232	502	0.304781	0.287000	0.298945	
1000	0.305000	0.075386	483	0.252588	0.000232	517	0.353965	0.305000	0.298947	
1000	0.280000	0.075386	512	0.240234	0.000232	488	0.321721	0.280000	0.298941	
1000	0.299000	0.075386	493	0.286004	0.000232	507	0.311637	0.299000	0.298941	
1000	0.318000	0.075386	516	0.315891	0.000232	484	0.320248	0.318000	0.298947	
1000	0.293000	0.075386	500	0.258000	0.000232	500	0.328000	0.293000	0.298945	
1000	0.293000	0.075386	479	0.260960	0.000232	521	0.322457	0.293000	0.298943	
1000	0.313000	0.075386	490	0.295918	0.000232	510	0.329412	0.313000	0.298948	
1000	0.319000	0.075386	499	0.326653	0.000232	501	0.311377	0.319000	0.298954	
1000	0.258000	0.075386	478	0.274059	0.000232	522	0.243295	0.258000	0.298941	
1000	0.287000	0.075386	493	0.283976	0.000232	507	0.289941	0.287000	0.298937	
1000	0.311000	0.075386	461	0.288503	0.000232	539	0.330241	0.311000	0.298941	
1000	0.298000	0.075386	475	0.275789	0.000232	525	0.318095	0.298000	0.298941	
1000	0.303000	0.075386	504	0.257937	0.000232	496	0.348790	0.303000	0.298942	
1000	0.292000	0.075386	485	0.317526	0.000232	515	0.267961	0.292000	0.298940	
1000	0.318000	0.075386	464	0.325431	0.000232	536	0.311567	0.318000	0.298946	
1000	0.286000	0.075386	476	0.277311	0.000232	524	0.293893	0.286000	0.298942	
1000	0.297000	0.075386	531	0.274953	0.000232	469	0.321962	0.297000	0.298941	
1000	0.309000	0.075386	489	0.290389	0.000232	511	0.326810	0.309000	0.298944	
1000	0.298000	0.075386	484	0.311983	0.000232	516	0.284884	0.298000	0.298944	
1000	0.320000	0.075386	501	0.311377	0.000232	499	0.328657	0.320000	0.298950	
1000	0.297000	0.075386	500	0.292000	0.000232	500	0.302000	0.297000	0.298950	
1000	0.338000	0.075386	495	0.331313	0.000232	505	0.344554	0.338000	0.298962	
1000	0.293000	0.075386	471	0.263270	0.000232	529	0.319471	0.293000	0.298960	
1000	0.296000	0.075386	484	0.276860	0.000232	516	0.313953	0.296000	0.298959	
1000	0.306000	0.075386	484	0.336777	0.000232	516	0.277132	0.306000	0.298961	
1000	0.310000	0.075386	500	0.278000	0.000232	500	0.342000	0.310000	0.298965	
1000	0.327000	0.075386	510	0.305882	0.000232	490	0.348980	0.327000	0.298973	
1000	0.308000	0.075386	522	0.308429	0.000232	478	0.307531	0.308000	0.298976	
1000	0.308000	0.075386	497	0.287726	0.000232	503	0.328032	0.308000	0.298979	
1000	0.289000	0.075386	504	0.281746	0.000232	496	0.296371	0.289000	0.298976	
1000	0.301000	0.075386	506	0.276680	0.000232	494	0.325911	0.301000	0.298976	
1000	0.290000	0.075386	501	0.255489	0.000232	499	0.324649	0.290000	0.298973	
1000	0.290000	0.075386	494	0.273279	0.000232	506	0.306324	0.290000	0.298971	
1000	0.300000	0.075386	494	0.257085	0.000232	506	0.341897	0.300000	0.298971	
1000	0.273000	0.075386	532	0.257519	0.000232	468	0.290598	0.273000	0.298963	
1000	0.299000	0.075386	491	0.268839	0.000232	509	0.328094	0.299000	0.298963	
1000	0.273000	0.075386	503	0.248509	0.000232	497	0.297787	0.273000	0.298955	
1000	0.310000	0.075386	509	0.288802	0.000232	491	0.331976	0.310000	0.298959	
1000	0.288000	0.075386	513	0.311891	0.000232	487	0.262834	0.288000	0.298955	
1000	0.293000	0.075386	517	0.245648	0.000232	483	0.343685	0.293000	0.298953	
1000	0.292000	0.075386	489	0.271984	0.000232	511	0.311155	0.292000	0.298951	
1000	0.288000	0.075386	500	0.274000	0.000232	500	0.302000	0.288000	0.298948	
1000	0.286000	0.075386	497	0.265594	0.000232	503	0.306163	0.286000	0.298944	
1000	0.276000	0.075386	508	0.273622	0.000232	492	0.278455	0.276000	0.298937	
1000	0.271000	0.075386	496	0.235887	0.000232	504	0.305556	0.271000	0.298929	
1000	0.315000	0.075386	506	0.282609	0.000232	494	0.348178	0.315000	0.298934	
1000	0.322000	0.075386	492	0.329268	0.000232	508	0.314961	0.322000	0.298941	
1000	0.290000	0.075386	498	0.283133	0.000232	502	0.296813	0.290000	0.298938	
1000	0.304000	0.075386	502	0.288845	0.000232	498	0.319277	0.304000	0.298939	
1000	0.306000	0.075386	507	0.313609	0.000232	493	0.298174	0.306000	0.298942	
1000	0.307000	0.075386	489	0.316973	0.000232	511	0.297456	0.307000	0.298944	
1000	0.299000	0.075386	525	0.276190	0.000232	475	0.324211	0.299000	0.298944	
1000	0.287000	0.075386	502	0.298805	0.000232	498	0.275100	0.287000	0.298940	
1000	0.293000	0.075386	533	0.243902	0.000232	467	0.349036	0.293000	0.298939	
1000	0.275000	0.075386	505	0.306931	0.000232	495	0.242424	0.275000	0.298931	
1000	0.293000	0.075386	501	0.255489	0.000232	499	0.330661	0.293000	0.298930	
1000	0.310000	0.075386	492	0.308943	0.000232	508	0.311024	0.310000	0.298933	
1000	0.324000	0.075386	497	0.317907	0.000232	503	0.330020	0.324000	0.298940	
1000	0.291000	0.075386	485	0.265979	0.000232	515	0.314563	0.291000	0.298938	
1000	0.332000	0.075386	475	0.322105	0.000232	525	0.340952	0.332000	0.298948	
1000	0.302000	0.075386	493	0.286004	0.000232	507	0.317554	0.302000	0.298949	
1000	0.276000	0.075386	495	0.256566	0.000232	505	0.295050	0.276000	0.298942	
1000	0.295000	0.075386	483	0.269151	0.000232	517	0.319149	0.295000	0.298941	
1000	0.309000	0.075386	506	0.284585	0.000232	494	0.334008	0.309000	0.298944	
1000	0.306000	0.075386	495	0.319192	0.000232	505	0.293069	0.306000	0.298946	
1000	0.280000	0.075386	503	0.266402	0.000232	497	0.293763	0.280000	0.298940	
1000	0.300000	0.075386	512	0.285156	0.000232	488	0.315574	0.300000	0.298941	
1000	0.297000	0.075386	498	0.297189	0.000232	502	0.296813	0.297000	0.298940	
1000	0.298000	0.075386	511	0.281800	0.000232	489	0.314928	0.298000	0.298940	
1000	0.294000	0.075386	481	0.282744	0.000232	519	0.304432	0.294000	0.298938	
1000	0.297000	0.075386	489	0.308793	0.000232	511	0.285714	0.297000	0.298938	
1000	0.265000	0.075386	492	0.266260	0.000232	508	0.263780	0.265000	0.298927	
1000	0.273000	0.075386	507	0.266272	0.000232	493	0.279919	0.273000	0.298920	
1000	0.306000	0.075386	504	0.299603	0.000232	496	0.312500	0.306000	0.298922	
1000	0.323000	0.075386	506	0.326087	0.000232	494	0.319838	0.323000	0.298929	
1000	0.277000	0.075386	509	0.288802	0.000232	491	0.264766	0.277000	0.298922	
1000	0.295000	0.075386	481	0.272349	0.000232	519	0.315992	0.295000	0.298921	
1000	0.277000	0.075386	511	0.268102	0.000232	489	0.286299	0.277000	0.298915	
1000	0.331000	0.075386	502	0.334661	0.000232	498	0.327309	0.331000	0.298924	
1000	0.300000	0.075386	504	0.293651	0.000232	496	0.306452	0.300000	0.298925	
1000	0.295000	0.075386	494	0.277328	0.000232	506	0.312253	0.295000	0.298923	
1000	0.317000	0.075386	490	0.291837	0.000232	510	0.341176	0.317000	0.298929	
1000	0.285000	0.075386	497	0.265594	0.000232	503	0.304175	0.285000	0.298925	
1000	0.289000	0.075386	464	0.247845	0.000232	536	0.324627	0.289000	0.298922	
1000	0.338000	0.075386	493	0.312373	0.000232	507	0.362919	0.338000	0.298933	
1000	0.281000	0.075386	493	0.251521	0.000232	507	0.309665	0.281000	0.298928	
1000	0.308000	0.075386	488	0.297131	0.000232	512	0.318359	0.308000	0.298931	
1000	0.301000	0.075386	540	0.305556	0.000232	460	0.295652	0.301000	0.298931	
1000	0.316000	0.075386	523	0.313576	0.000232	477	0.318658	0.316000	0.298937	
1000	0.325000	0.075386	496	0.330645	0.000232	504	0.319444	0.325000	0.298944	
1000	0.287000	0.075386	528	0.280303	0.000232	472	0.294492	0.287000	0.298941	
1000	0.298000	0.075386	499	0.268537	0.000232	501	0.327345	0.298000	0.298940	
1000	0.300000	0.075386	491	0.319756	0.000232	509	0.280943	0.300000	0.298941	
1000	0.311000	0.075386	499	0.286573	0.000232	501	0.335329	0.311000	0.298944	
1000	0.299000	0.075386	500	0.302000	0.000232	500	0.296000	0.299000	0.298944	
1000	0.294000	0.075386	497	0.281690	0.000232	503	0.306163	0.294000	0.298943	
1000	0.290000	0.075386	486	0.310700	0.000232	514	0.270428	0.290000	0.298940	
1000	0.316000	0.075386	506	0.278656	0.000232	494	0.354251	0.316000	0.298945	
1000	0.320000	0.075386	505	0.320792	0.000232	495	0.319192	0.320000	0.298952	
1000	0.331000	0.075386	506	0.308300	0.000232	494	0.354251	0.331000	0.298961	
1000	0.293000	0.075386	510	0.303922	0.000232	490	0.281633	0.293000	0.298959	
1000	0.297000	0.075386	498	0.305221	0.000232	502	0.288845	0.297000	0.298959	
1000	0.326000	0.075386	499	0.316633	0.000232	501	0.335329	0.326000	0.298967	
1000	0.289000	0.075386	490	0.306122	0.000232	510	0.272549	0.289000	0.298964	
1000	0.308000	0.075386	506	0.272727	0.000232	494	0.344130	0.308000	0.298967	
1000	0.300000	0.075386	516	0.263566	0.000232	484	0.338843	0.300000	0.298967	
1000	0.329000	0.075386	499	0.310621	0.000232	501	0.347305	0.329000	0.298976	
1000	0.288000	0.075386	529	0.275992	0.000232	471	0.301486	0.288000	0.298973	
1000	0.289000	0.075386	504	0.297619	0.000232	496	0.280242	0.289000	0.298970	
1000	0.307000	0.075386	508	0.279528	0.000232	492	0.335366	0.307000	0.298972	
1000	0.304000	0.075386	537	0.286778	0.000232	463	0.323974	0.304000	0.298973	
1000	0.320000	0.075386	492	0.308943	0.000232	508	0.330709	0.320000	0.298980	
1000	0.307000	0.075386	525	0.264762	0.000232	475	0.353684	0.307000	0.298982	
1000	0.313000	0.075386	490	0.312245	0.000232	510	0.313725	0.313000	0.298986	
1000	0.285000	0.075386	537	0.264432	0.000232	463	0.308855	0.285000	0.298982	
1000	0.272000	0.075386	509	0.255403	0.000232	491	0.289206	0.272000	0.298974	
1000	0.302000	0.075386	480	0.277083	0.000232	520	0.325000	0.302000	0.298975	
1000	0.293000	0.075386	507	0.266272	0.000232	493	0.320487	0.293000	0.298973	
1000	0.305000	0.075386	504	0.271825	0.000232	496	0.338710	0.305000	0.298975	
1000	0.310000	0.075386	499	0.316633	0.000232	501	0.303393	0.310000	0.298978	
1000	0.293000	0.075386	486	0.279835	0.000232	514	0.305447	0.293000	0.298977	
1000	0.274000	0.075386	492	0.258130	0.000232	508	0.289370	0.274000	0.298969	
1000	0.288000	0.075386	496	0.272177	0.000232	504	0.303571	0.288000	0.298966	
1000	0.319000	0.075386	510	0.313725	0.000232	490	0.324490	0.319000	0.298972	
1000	0.293000	0.075386	504	0.283730	0.000232	496	0.302419	0.293000	0.298970	
1000	0.311000	0.075386	484	0.303719	0.000232	516	0.317829	0.311000	0.298974	
1000	0.306000	0.075386	477	0.276730	0.000232	523	0.332696	0.306000	0.298976	
1000	0.306000	0.075386	481	0.297297	0.000232	519	0.314066	0.306000	0.298978	
1000	0.274000	0.075386	480	0.275000	0.000232	520	0.273077	0.274000	0.298970	
1000	0.289000	0.075386	505	0.269307	0.000232	495	0.309091	0.289000	0.298967	
1000	0.268000	0.075386	492	0.231707	0.000232	508	0.303150	0.268000	0.298958	
1000	0.296000	0.075386	495	0.317172	0.000232	505	0.275248	0.296000	0.298957	
1000	0.290000	0.075386	473	0.291755	0.000232	527	0.288425	0.290000	0.298955	
1000	0.300000	0.075386	494	0.277328	0.000232	506	0.322134	0.300000	0.298955	
1000	0.308000	0.075386	509	0.300589	0.000232	491	0.315682	0.308000	0.298958	
1000	0.321000	0.075386	499	0.332665	0.000232	501	0.309381	0.321000	0.298964	
1000	0.275000	0.075386	491	0.248473	0.000232	509	0.300589	0.275000	0.298957	
1000	0.273000	0.075386	490	0.255102	0.000232	510	0.290196	0.273000	0.298950	
1000	0.294000	0.075386	533	0.307692	0.000232	467	0.278373	0.294000	0.298948	
1000	0.291000	0.075386	489	0.245399	0.000232	511	0.334638	0.291000	0.298946	
1000	0.294000	0.075386	500	0.286000	0.000232	500	0.302000	0.294000	0.298944	
1000	0.308000	0.075386	472	0.300847	0.000232	528	0.314394	0.308000	0.298947	
1000	0.311000	0.075386	503	0.290258	0.000232	497	0.331992	0.311000	0.298950	
1000	0.282000	0.075386	468	0.273504	0.000232	532	0.289474	0.282000	0.298946	
1000	0.273000	0.075386	500	0.266000	0.000232	500	0.280000	0.273000	0.298938	
1000	0.311000	0.075386	500	0.320000	0.000232	500	0.302000	0.311000	0.298941	
1000	0.286000	0.075386	478	0.274059	0.000232	522	0.296935	0.286000	0.298938	
1000	0.293000	0.075386	507	0.293886	0.000232	493	0.292089	0.293000	0.298936	
1000	0.300000	0.075386	497	0.309859	0.000232	503	0.290258	0.300000	0.298936	
1000	0.297000	0.075386	505	0.281188	0.000232	495	0.313131	0.297000	0.298936	
