Options:
Model:                           Continuous: Random Walk
Tree File Name:                  nextstrain_groups_blab_sars-like-cov_tree_v3.nex
Data File Name:                  surya_BayesTraits_data_path_lengths.txt
Log File Name:                   surya_BayesTraits_data_path_lengths.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1478161769
Precision:                       64 bits
Cores:                           4
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      11000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   surya_BayesTraits_data_path_lengths.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     1
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          1.000000
OU:                              Not in use
Min Trans Taxa No:               10
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
Restrictions:
    alpha-1                      None
Prior Information:
    Priors
        alpha-1 - uniform -100.00 100.00 
Tree Information
     Trees:                      1
     Taxa:                       32
     Sites:                      1
Iteration	Lh	Tree No	Alpha 1	Sigma^2 1 	Lambda	
1057000	118.727498	1	0.134421021148	0.002466300721	1.000000000000	
1058000	119.126538	1	0.155379417433	0.002405551836	1.000000000000	
1059000	118.176567	1	0.163777182745	0.002552702267	1.000000000000	
1060000	119.117887	1	0.155490068551	0.002406852847	1.000000000000	
1061000	119.455957	1	0.146841001247	0.002356531061	1.000000000000	
1062000	119.239414	1	0.140188040456	0.002388641056	1.000000000000	
1063000	119.405440	1	0.143707479717	0.002363983150	1.000000000000	
1064000	118.939537	1	0.136441157935	0.002433831818	1.000000000000	
1065000	119.206136	1	0.154286269597	0.002393614249	1.000000000000	
1066000	119.250664	1	0.153599199715	0.002386962039	1.000000000000	
1067000	118.213286	1	0.130442374353	0.002546850724	1.000000000000	
1068000	119.359948	1	0.142465971608	0.002370714109	1.000000000000	
1069000	119.283258	1	0.153048527735	0.002382104570	1.000000000000	
1070000	119.372525	1	0.151194455735	0.002368851357	1.000000000000	
1071000	119.140263	1	0.138766271607	0.002403489257	1.000000000000	
1072000	119.161583	1	0.139051164777	0.002400288676	1.000000000000	
1073000	119.455964	1	0.147120922379	0.002356530031	1.000000000000	
1074000	119.263968	1	0.140587187097	0.002384978174	1.000000000000	
1075000	119.008441	1	0.137180116760	0.002423373106	1.000000000000	
1076000	119.422616	1	0.149645709072	0.002361446719	1.000000000000	
1077000	119.448735	1	0.148228513152	0.002357595001	1.000000000000	
1078000	118.387946	1	0.162276192026	0.002519199862	1.000000000000	
1079000	119.339933	1	0.142016223815	0.002373681586	1.000000000000	
1080000	119.448444	1	0.148253023669	0.002357637871	1.000000000000	
1081000	118.109024	1	0.129734024063	0.002563501212	1.000000000000	
1082000	119.304676	1	0.141308899282	0.002378917903	1.000000000000	
1083000	119.326499	1	0.141735655242	0.002375675341	1.000000000000	
1084000	119.453070	1	0.147778397411	0.002356956340	1.000000000000	
1085000	119.391650	1	0.150679971406	0.002366021426	1.000000000000	
1086000	118.752749	1	0.159321665865	0.002462411536	1.000000000000	
1087000	118.674980	1	0.160001860049	0.002474409270	1.000000000000	
1088000	119.442662	1	0.145299445285	0.002358490008	1.000000000000	
1089000	118.923787	1	0.157688227310	0.002436228742	1.000000000000	
1090000	118.404029	1	0.162156763988	0.002516668826	1.000000000000	
1091000	119.288954	1	0.141020024528	0.002381256627	1.000000000000	
1092000	118.240505	1	0.163335650291	0.002542521769	1.000000000000	
1093000	118.944659	1	0.136494402634	0.002433052831	1.000000000000	
1094000	117.934877	1	0.165365033462	0.002591555218	1.000000000000	
1095000	119.438089	1	0.148934384603	0.002359164170	1.000000000000	
1096000	119.410527	1	0.150090496648	0.002363231697	1.000000000000	
1097000	118.936364	1	0.157558913913	0.002434314513	1.000000000000	
1098000	119.023088	1	0.156623141052	0.002421155570	1.000000000000	
1099000	119.452265	1	0.146087972719	0.002357074924	1.000000000000	
1100000	119.084108	1	0.138057680510	0.002411939503	1.000000000000	
1101000	119.322174	1	0.152318812651	0.002376317707	1.000000000000	
1102000	118.533965	1	0.161159766661	0.002496313775	1.000000000000	
1103000	119.315832	1	0.152444244355	0.002377259692	1.000000000000	
1104000	119.311437	1	0.141437656439	0.002377912894	1.000000000000	
1105000	118.544680	1	0.161074778246	0.002494642589	1.000000000000	
1106000	116.756625	1	0.122032118643	0.002789601890	1.000000000000	
1107000	117.900977	1	0.128388485544	0.002597051893	1.000000000000	
1108000	119.386698	1	0.150819739928	0.002366753793	1.000000000000	
1109000	119.324271	1	0.141690527441	0.002376006250	1.000000000000	
1110000	118.833039	1	0.135385812284	0.002450085708	1.000000000000	
1111000	119.081584	1	0.138027082243	0.002412320134	1.000000000000	
1112000	119.393746	1	0.150619211016	0.002365711527	1.000000000000	
1113000	119.416183	1	0.149890851205	0.002362396454	1.000000000000	
1114000	119.398302	1	0.143483680291	0.002365038062	1.000000000000	
1115000	118.994128	1	0.137022377854	0.002425541857	1.000000000000	
1116000	119.359139	1	0.151520282172	0.002370834033	1.000000000000	
1117000	116.438538	1	0.120467604296	0.002845615396	1.000000000000	
1118000	119.426882	1	0.149469950015	0.002360817250	1.000000000000	
1119000	119.453025	1	0.146182879563	0.002356962929	1.000000000000	
1120000	119.353246	1	0.142310621918	0.002371707306	1.000000000000	
1121000	118.769419	1	0.159171371252	0.002459847364	1.000000000000	
1122000	119.241618	1	0.153744283744	0.002388312043	1.000000000000	
1123000	119.356617	1	0.142388106283	0.002371207728	1.000000000000	
1124000	117.127847	1	0.170018505328	0.002725624372	1.000000000000	
1125000	119.443868	1	0.148590123986	0.002358312272	1.000000000000	
1126000	119.262091	1	0.140555827722	0.002385257929	1.000000000000	
1127000	118.930974	1	0.136352693061	0.002435134807	1.000000000000	
1128000	119.016483	1	0.137269806286	0.002422155403	1.000000000000	
1129000	118.451986	1	0.161795675184	0.002509136978	1.000000000000	
1130000	119.334701	1	0.152062077315	0.002374457891	1.000000000000	
1131000	119.347422	1	0.142179649149	0.002372570740	1.000000000000	
1132000	118.186051	1	0.130254897748	0.002551189621	1.000000000000	
1133000	119.455790	1	0.146747406899	0.002356555724	1.000000000000	
1134000	119.368652	1	0.142675995516	0.002369424744	1.000000000000	
1135000	119.448245	1	0.148269548013	0.002357667245	1.000000000000	
1136000	119.193126	1	0.154475468990	0.002395561406	1.000000000000	
1137000	119.387591	1	0.143172303222	0.002366621705	1.000000000000	
1138000	118.665969	1	0.160078604707	0.002475803355	1.000000000000	
1139000	117.890036	1	0.165647267785	0.002598828337	1.000000000000	
1140000	119.322640	1	0.141657740861	0.002376248440	1.000000000000	
1141000	116.407878	1	0.173647149591	0.002851073421	1.000000000000	
1142000	119.444160	1	0.148570722838	0.002358269171	1.000000000000	
1143000	118.900311	1	0.157925787614	0.002439805980	1.000000000000	
1144000	118.316203	1	0.162799356153	0.002530521126	1.000000000000	
1145000	118.820675	1	0.135269018947	0.002451979730	1.000000000000	
1146000	119.445563	1	0.148474159343	0.002358062435	1.000000000000	
1147000	119.455828	1	0.146765340300	0.002356550055	1.000000000000	
1148000	119.455007	1	0.147454276962	0.002356671018	1.000000000000	
1149000	119.297775	1	0.141180375410	0.002379944093	1.000000000000	
1150000	117.827539	1	0.166034946354	0.002608999395	1.000000000000	
1151000	119.019437	1	0.156664257835	0.002421708170	1.000000000000	
1152000	119.264384	1	0.140594154197	0.002384916207	1.000000000000	
1153000	119.006812	1	0.156805164995	0.002423619770	1.000000000000	
1154000	119.453519	1	0.146251037910	0.002356890231	1.000000000000	
1155000	119.300098	1	0.141223316169	0.002379598679	1.000000000000	
1156000	119.450816	1	0.148036680610	0.002357288347	1.000000000000	
1157000	118.406047	1	0.131825486423	0.002516351557	1.000000000000	
1158000	119.161719	1	0.154914207146	0.002400268354	1.000000000000	
1159000	119.124476	1	0.155405918895	0.002405861883	1.000000000000	
1160000	119.326746	1	0.141740680759	0.002375638666	1.000000000000	
1161000	118.538876	1	0.132846344032	0.002495547667	1.000000000000	
1162000	119.385904	1	0.150841690016	0.002366871278	1.000000000000	
1163000	119.427360	1	0.149449487270	0.002360746758	1.000000000000	
1164000	119.396741	1	0.143436621987	0.002365268744	1.000000000000	
1165000	119.353336	1	0.151654554060	0.002371694062	1.000000000000	
1166000	117.994480	1	0.164984289942	0.002581919134	1.000000000000	
1167000	119.006658	1	0.137160333152	0.002423643212	1.000000000000	
1168000	119.444651	1	0.145429614091	0.002358196794	1.000000000000	
1169000	118.651582	1	0.133766932088	0.002478030438	1.000000000000	
1170000	119.336889	1	0.152015914300	0.002374133209	1.000000000000	
1171000	119.056448	1	0.137727721532	0.002416112781	1.000000000000	
1172000	119.053096	1	0.156278725259	0.002416619073	1.000000000000	
1173000	119.381407	1	0.150963709950	0.002367536592	1.000000000000	
1174000	118.054900	1	0.129375797294	0.002572187478	1.000000000000	
1175000	119.099734	1	0.155717884181	0.002409585092	1.000000000000	
1176000	118.646079	1	0.133720654109	0.002478882883	1.000000000000	
1177000	119.035874	1	0.156477839802	0.002419221599	1.000000000000	
1178000	118.658828	1	0.133828091892	0.002476908439	1.000000000000	
1179000	119.340582	1	0.151937031351	0.002373585256	1.000000000000	
1180000	119.216368	1	0.139833137030	0.002392084089	1.000000000000	
1181000	119.395484	1	0.143399176262	0.002365454507	1.000000000000	
1182000	118.566263	1	0.133065027479	0.002491279716	1.000000000000	
1183000	119.069901	1	0.137886773086	0.002414082208	1.000000000000	
1184000	118.113714	1	0.129765360791	0.002562749853	1.000000000000	
1185000	117.533495	1	0.167780659558	0.002657390319	1.000000000000	
1186000	119.446784	1	0.145582503701	0.002357882505	1.000000000000	
1187000	119.441703	1	0.148727047731	0.002358631351	1.000000000000	
1188000	118.226112	1	0.163435922232	0.002544809955	1.000000000000	
1189000	119.423172	1	0.144343723449	0.002361364770	1.000000000000	
1190000	118.871036	1	0.158215459138	0.002444274160	1.000000000000	
1191000	119.226833	1	0.153975082501	0.002390519968	1.000000000000	
1192000	119.416551	1	0.149877359297	0.002362342009	1.000000000000	
1193000	119.099056	1	0.138240924198	0.002409687279	1.000000000000	
1194000	116.452403	1	0.173432709505	0.002843150522	1.000000000000	
1195000	118.599705	1	0.133336287317	0.002486078105	1.000000000000	
1196000	119.082966	1	0.155923389605	0.002412111711	1.000000000000	
1197000	118.985547	1	0.157038291202	0.002426843106	1.000000000000	
1198000	118.348270	1	0.131399815266	0.002525454573	1.000000000000	
1199000	119.441212	1	0.148756643802	0.002358703748	1.000000000000	
1200000	119.389150	1	0.150751182142	0.002366391164	1.000000000000	
1201000	119.290753	1	0.152914838447	0.002380988944	1.000000000000	
1202000	119.453419	1	0.147730471778	0.002356904944	1.000000000000	
1203000	119.268205	1	0.140658543807	0.002384346704	1.000000000000	
1204000	119.138037	1	0.155230139122	0.002403823646	1.000000000000	
1205000	119.282905	1	0.153054740742	0.002382157022	1.000000000000	
1206000	119.448505	1	0.145719284217	0.002357628892	1.000000000000	
1207000	118.820713	1	0.158697840676	0.002451973961	1.000000000000	
1208000	118.259363	1	0.130763740969	0.002539526875	1.000000000000	
1209000	119.455780	1	0.147223854642	0.002356557066	1.000000000000	
1210000	118.436754	1	0.132056023809	0.002511526730	1.000000000000	
1211000	119.231854	1	0.140069674575	0.002389769885	1.000000000000	
1212000	118.255990	1	0.163227179582	0.002540062241	1.000000000000	
1213000	119.205505	1	0.154295560691	0.002393708706	1.000000000000	
1214000	119.228822	1	0.140022749156	0.002390222798	1.000000000000	
1215000	119.390349	1	0.150717210867	0.002366213900	1.000000000000	
1216000	118.608329	1	0.133407025233	0.002484738481	1.000000000000	
1217000	119.204144	1	0.154315541058	0.002393912242	1.000000000000	
1218000	119.363110	1	0.142541143799	0.002370245565	1.000000000000	
1219000	118.361575	1	0.162470274901	0.002523355383	1.000000000000	
1220000	118.334832	1	0.131302248660	0.002527576557	1.000000000000	
1221000	118.943721	1	0.136484636584	0.002433195416	1.000000000000	
1222000	118.639060	1	0.160305374703	0.002479970566	1.000000000000	
1223000	118.900318	1	0.157925718427	0.002439804926	1.000000000000	
1224000	119.427253	1	0.149454085820	0.002360762549	1.000000000000	
1225000	119.244864	1	0.140274640584	0.002387827517	1.000000000000	
1226000	118.392059	1	0.162245726541	0.002518552322	1.000000000000	
1227000	118.792377	1	0.158961552287	0.002456320209	1.000000000000	
1228000	119.238902	1	0.153787256123	0.002388717521	1.000000000000	
1229000	118.884197	1	0.158086103649	0.002442264427	1.000000000000	
1230000	119.222509	1	0.139926021157	0.002391166060	1.000000000000	
1231000	119.326110	1	0.141727737544	0.002375733194	1.000000000000	
1232000	119.448403	1	0.145710810125	0.002357643848	1.000000000000	
1233000	118.791478	1	0.134997374335	0.002456458355	1.000000000000	
1234000	118.617149	1	0.133479718458	0.002483369081	1.000000000000	
1235000	118.418692	1	0.162047167986	0.002514363621	1.000000000000	
1236000	119.281211	1	0.140882682890	0.002382409262	1.000000000000	
1237000	117.093038	1	0.170202995299	0.002731560523	1.000000000000	
1238000	119.370611	1	0.142724657526	0.002369134758	1.000000000000	
1239000	119.449707	1	0.148142828952	0.002357451703	1.000000000000	
1240000	119.438646	1	0.145063329267	0.002359082038	1.000000000000	
1241000	118.920766	1	0.136248137064	0.002436688840	1.000000000000	
1242000	118.386547	1	0.131680671465	0.002519420145	1.000000000000	
1243000	118.836142	1	0.135415289908	0.002449610673	1.000000000000	
1244000	119.454327	1	0.147588162068	0.002356771159	1.000000000000	
1245000	118.518167	1	0.161284249877	0.002498779713	1.000000000000	
1246000	119.044831	1	0.137592430088	0.002417867715	1.000000000000	
1247000	119.439013	1	0.148883525333	0.002359027935	1.000000000000	
1248000	119.278848	1	0.140841367696	0.002382761133	1.000000000000	
1249000	119.233359	1	0.140093083971	0.002389545088	1.000000000000	
1250000	119.451764	1	0.147936591650	0.002357148675	1.000000000000	
1251000	119.192211	1	0.154488600525	0.002395698398	1.000000000000	
1252000	119.297491	1	0.141175130615	0.002379986458	1.000000000000	
1253000	116.008186	1	0.175525128996	0.002923192466	1.000000000000	
1254000	119.312336	1	0.152512217305	0.002377779311	1.000000000000	
1255000	119.435282	1	0.144885855580	0.002359578090	1.000000000000	
1256000	119.452052	1	0.147904090257	0.002357106317	1.000000000000	
1257000	119.430324	1	0.144648664901	0.002360309474	1.000000000000	
1258000	118.143659	1	0.164000643149	0.002557958006	1.000000000000	
1259000	118.197545	1	0.163633411413	0.002549357524	1.000000000000	
1260000	119.432477	1	0.144748571666	0.002359991867	1.000000000000	
1261000	119.321933	1	0.152323630174	0.002376353482	1.000000000000	
1262000	118.595319	1	0.133300438791	0.002486759656	1.000000000000	
1263000	119.131508	1	0.155315209636	0.002404804705	1.000000000000	
1264000	119.452811	1	0.147812102181	0.002356994400	1.000000000000	
1265000	118.953431	1	0.136586188079	0.002431719242	1.000000000000	
1266000	119.211028	1	0.139753319140	0.002392882565	1.000000000000	
1267000	118.542097	1	0.132871910148	0.002495045269	1.000000000000	
1268000	117.425640	1	0.168392839514	0.002675363976	1.000000000000	
1269000	119.450754	1	0.145924305306	0.002357297498	1.000000000000	
1270000	119.448838	1	0.148219689642	0.002357579773	1.000000000000	
1271000	118.544753	1	0.161074197502	0.002494631204	1.000000000000	
1272000	118.590309	1	0.160707620451	0.002487538393	1.000000000000	
1273000	117.621052	1	0.167273251244	0.002642887947	1.000000000000	
1274000	119.438627	1	0.148904961449	0.002359084916	1.000000000000	
1275000	119.435577	1	0.144900828655	0.002359534546	1.000000000000	
1276000	119.366335	1	0.142619107491	0.002369767927	1.000000000000	
1277000	118.850132	1	0.158418125910	0.002447469704	1.000000000000	
1278000	118.983065	1	0.136902040574	0.002427219651	1.000000000000	
1279000	119.449195	1	0.148188775255	0.002357527274	1.000000000000	
1280000	118.689045	1	0.134085951860	0.002472235128	1.000000000000	
1281000	117.798357	1	0.166213798850	0.002613762219	1.000000000000	
1282000	119.181173	1	0.139321908279	0.002397351705	1.000000000000	
1283000	119.253178	1	0.140408873659	0.002386587125	1.000000000000	
1284000	119.295660	1	0.141141532548	0.002380258753	1.000000000000	
1285000	118.915127	1	0.157776434601	0.002437547823	1.000000000000	
1286000	119.373802	1	0.151162061732	0.002368662310	1.000000000000	
1287000	118.801494	1	0.135089923787	0.002454920955	1.000000000000	
1288000	119.313852	1	0.141484373484	0.002377553948	1.000000000000	
1289000	118.411702	1	0.131867712080	0.002515462302	1.000000000000	
1290000	119.084505	1	0.155904718708	0.002411879733	1.000000000000	
1291000	117.985010	1	0.128921990289	0.002583447715	1.000000000000	
1292000	118.686993	1	0.134068295665	0.002472552169	1.000000000000	
1293000	118.787280	1	0.159008424864	0.002457102846	1.000000000000	
1294000	118.671277	1	0.160033449531	0.002474982108	1.000000000000	
1295000	118.741976	1	0.134549307161	0.002464069999	1.000000000000	
1296000	119.287949	1	0.141002031751	0.002381406137	1.000000000000	
1297000	119.187344	1	0.154558084050	0.002396427265	1.000000000000	
1298000	119.035831	1	0.137488882869	0.002419228083	1.000000000000	
1299000	118.765820	1	0.134763249796	0.002460400755	1.000000000000	
1300000	119.340865	1	0.142036266023	0.002373543355	1.000000000000	
1301000	119.029124	1	0.156554810221	0.002420242423	1.000000000000	
1302000	119.391897	1	0.143294339754	0.002365984961	1.000000000000	
1303000	117.600834	1	0.126575923362	0.002646229679	1.000000000000	
1304000	119.419252	1	0.144190657998	0.002361943244	1.000000000000	
1305000	119.286327	1	0.140973090923	0.002381647564	1.000000000000	
1306000	118.831369	1	0.135369970024	0.002450341508	1.000000000000	
1307000	119.234296	1	0.140107693878	0.002389405178	1.000000000000	
1308000	119.381667	1	0.143010453228	0.002367498143	1.000000000000	
1309000	118.266590	1	0.163152570394	0.002538380010	1.000000000000	
1310000	118.593301	1	0.160683241165	0.002487073314	1.000000000000	
1311000	119.063582	1	0.137811735686	0.002415035807	1.000000000000	
1312000	118.667682	1	0.133903173265	0.002475538159	1.000000000000	
1313000	119.294964	1	0.152838409960	0.002380362325	1.000000000000	
1314000	116.090236	1	0.175146066706	0.002908240291	1.000000000000	
1315000	117.597794	1	0.126558224871	0.002646732401	1.000000000000	
1316000	117.645384	1	0.126836741165	0.002638871725	1.000000000000	
1317000	119.434194	1	0.149135660695	0.002359738625	1.000000000000	
1318000	118.625207	1	0.160420782545	0.002482118814	1.000000000000	
1319000	119.455753	1	0.146731611688	0.002356561088	1.000000000000	
1320000	119.411646	1	0.143915215750	0.002363066316	1.000000000000	
1321000	117.079198	1	0.170276055785	0.002733924408	1.000000000000	
1322000	119.328335	1	0.152194104818	0.002375402858	1.000000000000	
1323000	119.187652	1	0.154553705923	0.002396381141	1.000000000000	
1324000	119.455021	1	0.147451081953	0.002356668933	1.000000000000	
1325000	119.391025	1	0.150697908187	0.002366113892	1.000000000000	
1326000	119.112299	1	0.155560809593	0.002407693531	1.000000000000	
1327000	118.492039	1	0.132479152965	0.002502863627	1.000000000000	
1328000	119.157679	1	0.138998262862	0.002400874456	1.000000000000	
1329000	119.247674	1	0.140319711348	0.002387408241	1.000000000000	
1330000	119.343569	1	0.151872317970	0.002373142195	1.000000000000	
1331000	118.389389	1	0.131701699754	0.002518972751	1.000000000000	
1332000	118.841682	1	0.135468104590	0.002448762582	1.000000000000	
1333000	119.435076	1	0.144875458942	0.002359608508	1.000000000000	
1334000	119.444099	1	0.148574800706	0.002358278187	1.000000000000	
1335000	118.996748	1	0.156916137088	0.002425144704	1.000000000000	
1336000	119.425749	1	0.144449421973	0.002360984334	1.000000000000	
1337000	119.442575	1	0.145293976636	0.002358502843	1.000000000000	
1338000	119.206801	1	0.139690739069	0.002393514798	1.000000000000	
1339000	119.421099	1	0.144261726980	0.002361670602	1.000000000000	
1340000	119.295371	1	0.141136233232	0.002380301845	1.000000000000	
1341000	118.733063	1	0.159497020857	0.002465442987	1.000000000000	
1342000	119.088380	1	0.138109674275	0.002411295707	1.000000000000	
1343000	119.451018	1	0.145951025539	0.002357258615	1.000000000000	
1344000	118.224179	1	0.163449348130	0.002545117393	1.000000000000	
1345000	118.640342	1	0.160294650405	0.002479771880	1.000000000000	
1346000	116.170086	1	0.174774106816	0.002893762597	1.000000000000	
1347000	118.305012	1	0.131087596286	0.002532291667	1.000000000000	
1348000	119.449531	1	0.148158812788	0.002357477660	1.000000000000	
1349000	118.524362	1	0.161235553351	0.002497812497	1.000000000000	
1350000	119.453636	1	0.147698939538	0.002356872871	1.000000000000	
1351000	119.359758	1	0.142461501062	0.002370742221	1.000000000000	
1352000	119.429043	1	0.149376004901	0.002360498418	1.000000000000	
1353000	118.659394	1	0.133832878838	0.002476820840	1.000000000000	
1354000	119.348952	1	0.142213712106	0.002372343885	1.000000000000	
1355000	119.068175	1	0.137866220769	0.002414342614	1.000000000000	
1356000	118.994281	1	0.137024047036	0.002425518726	1.000000000000	
1357000	119.447529	1	0.148327183700	0.002357772671	1.000000000000	
1358000	118.921741	1	0.136258080300	0.002436540398	1.000000000000	
1359000	119.455667	1	0.147269663893	0.002356573837	1.000000000000	
1360000	119.322589	1	0.141656723338	0.002376255981	1.000000000000	
1361000	119.312441	1	0.152510188004	0.002377763705	1.000000000000	
1362000	118.955462	1	0.136607543367	0.002431410642	1.000000000000	
1363000	119.446796	1	0.145583455011	0.002357880651	1.000000000000	
1364000	119.399555	1	0.143521941494	0.002364852774	1.000000000000	
1365000	118.544439	1	0.161076694184	0.002494680152	1.000000000000	
1366000	119.380274	1	0.150993878224	0.002367704278	1.000000000000	
1367000	119.442472	1	0.148679701927	0.002358518069	1.000000000000	
1368000	119.352152	1	0.142285742157	0.002371869489	1.000000000000	
1369000	119.425832	1	0.144452863635	0.002360972208	1.000000000000	
1370000	119.329700	1	0.141801150065	0.002375200128	1.000000000000	
1371000	116.758744	1	0.122042760003	0.002789232563	1.000000000000	
1372000	119.419874	1	0.144214378202	0.002361851465	1.000000000000	
1373000	118.901506	1	0.157913811315	0.002439623758	1.000000000000	
1374000	119.448440	1	0.148253317244	0.002357638390	1.000000000000	
1375000	118.590515	1	0.160705949616	0.002487506492	1.000000000000	
1376000	119.149834	1	0.155074245390	0.002402051964	1.000000000000	
1377000	119.243455	1	0.140252154334	0.002388037754	1.000000000000	
1378000	118.310051	1	0.131123687603	0.002531494392	1.000000000000	
1379000	119.248170	1	0.140327698945	0.002387334231	1.000000000000	
1380000	119.375851	1	0.151109555494	0.002368358991	1.000000000000	
1381000	118.173630	1	0.163797230545	0.002553170950	1.000000000000	
1382000	119.452619	1	0.146130849552	0.002357022775	1.000000000000	
1383000	119.416757	1	0.144097401629	0.002362311663	1.000000000000	
1384000	119.332745	1	0.152102990680	0.002374748129	1.000000000000	
1385000	119.452833	1	0.146157827801	0.002356991274	1.000000000000	
1386000	119.045272	1	0.137597536789	0.002417801011	1.000000000000	
1387000	119.418693	1	0.149797728227	0.002362025827	1.000000000000	
1388000	119.411111	1	0.150070484026	0.002363145470	1.000000000000	
1389000	119.010625	1	0.156762816037	0.002423042344	1.000000000000	
1390000	116.740361	1	0.172016690527	0.002792439044	1.000000000000	
