Iteration	Lh	Tree No	Alpha 1	Sigma^2 1 	Lambda	
1212000	105.372168	1	0.143640042521	0.001746050653	1.000000000000	
1213000	104.466541	1	0.131784332828	0.001862731668	1.000000000000	
1214000	104.301066	1	0.130682994920	0.001884879147	1.000000000000	
1215000	104.800458	1	0.153509288790	0.001818829001	1.000000000000	
1216000	105.341391	1	0.146141859833	0.001749893225	1.000000000000	
1217000	104.983825	1	0.151799244936	0.001795161921	1.000000000000	
1218000	104.079557	1	0.129320484017	0.001914938995	1.000000000000	
1219000	105.092972	1	0.150589761351	0.001781220864	1.000000000000	
1220000	105.320383	1	0.146793174520	0.001752521034	1.000000000000	
1221000	105.372629	1	0.143839666232	0.001745993068	1.000000000000	
1222000	104.674234	1	0.154538156276	0.001835301686	1.000000000000	
1223000	105.363919	1	0.145095728406	0.001747079680	1.000000000000	
1224000	104.918162	1	0.135395267150	0.001803601331	1.000000000000	
1225000	105.372501	1	0.143757539977	0.001746009112	1.000000000000	
1226000	105.112911	1	0.137498326211	0.001778685794	1.000000000000	
1227000	105.269107	1	0.139877215867	0.001758951599	1.000000000000	
1228000	105.300461	1	0.140546415869	0.001755016649	1.000000000000	
1229000	105.318005	1	0.140985866403	0.001752818726	1.000000000000	
1230000	105.023273	1	0.136460025169	0.001790110752	1.000000000000	
1231000	105.038207	1	0.151220538599	0.001788202216	1.000000000000	
1232000	105.100353	1	0.137343403972	0.001780282031	1.000000000000	
1233000	104.212914	1	0.130127244313	0.001896784869	1.000000000000	
1234000	105.231112	1	0.139189924501	0.001763731735	1.000000000000	
1235000	101.479552	1	0.170499110153	0.002305737112	1.000000000000	
1236000	105.341352	1	0.141700485433	0.001749898093	1.000000000000	
1237000	103.574367	1	0.126543974469	0.001985301517	1.000000000000	
1238000	105.071668	1	0.150841682450	0.001783933457	1.000000000000	
1239000	104.484684	1	0.131910392711	0.001860319266	1.000000000000	
1240000	105.350167	1	0.142039160338	0.001748796622	1.000000000000	
1241000	104.289035	1	0.130605985690	0.001886499683	1.000000000000	
1242000	104.663847	1	0.154618808798	0.001836663887	1.000000000000	
1243000	105.107109	1	0.150417416619	0.001779423064	1.000000000000	
1244000	105.165848	1	0.149648197608	0.001771972967	1.000000000000	
1245000	105.361005	1	0.142566557719	0.001747443335	1.000000000000	
1246000	105.369172	1	0.143179577128	0.001746424347	1.000000000000	
1247000	105.186064	1	0.138484563668	0.001769415990	1.000000000000	
1248000	105.372165	1	0.143639449317	0.001746050918	1.000000000000	
1249000	105.369212	1	0.143183891807	0.001746419286	1.000000000000	
1250000	104.323102	1	0.157018686275	0.001881914655	1.000000000000	
1251000	105.345520	1	0.141853709978	0.001749377243	1.000000000000	
1252000	104.714166	1	0.133620932676	0.001830074290	1.000000000000	
1253000	105.243059	1	0.139394963733	0.001762227322	1.000000000000	
1254000	105.250693	1	0.139530901280	0.001761266652	1.000000000000	
1255000	104.389357	1	0.131260322101	0.001873029584	1.000000000000	
1256000	105.251443	1	0.148299248247	0.001761172301	1.000000000000	
1257000	105.308290	1	0.140735078823	0.001754035552	1.000000000000	
1258000	103.705701	1	0.127230578883	0.001966764413	1.000000000000	
1259000	104.881362	1	0.135050937723	0.001808348506	1.000000000000	
1260000	104.972080	1	0.135924718059	0.001796668545	1.000000000000	
1261000	104.805073	1	0.153469750680	0.001818229451	1.000000000000	
1262000	105.110190	1	0.150379270823	0.001779031512	1.000000000000	
1263000	105.371901	1	0.143573431975	0.001746083921	1.000000000000	
1264000	104.821992	1	0.153323518620	0.001816033539	1.000000000000	
1265000	105.372089	1	0.144224916160	0.001746060493	1.000000000000	
1266000	104.260325	1	0.157419995298	0.001890372346	1.000000000000	
1267000	105.318609	1	0.146841579414	0.001752743170	1.000000000000	
1268000	105.059960	1	0.136867276123	0.001785425904	1.000000000000	
1269000	104.336546	1	0.130912347861	0.001880108464	1.000000000000	
1270000	105.289411	1	0.140296616363	0.001756402468	1.000000000000	
1271000	104.369418	1	0.156715739399	0.001875699043	1.000000000000	
1272000	104.858094	1	0.134839515991	0.001811356431	1.000000000000	
1273000	103.660720	1	0.126993016335	0.001973093645	1.000000000000	
1274000	103.285472	1	0.162742730802	0.002026694505	1.000000000000	
1275000	105.015681	1	0.136378360411	0.001791081831	1.000000000000	
1276000	105.362718	1	0.142670010296	0.001747229597	1.000000000000	
1277000	105.370326	1	0.144529475305	0.001746280280	1.000000000000	
1278000	105.007823	1	0.136294720059	0.001792087358	1.000000000000	
1279000	105.141445	1	0.149979247263	0.001775064324	1.000000000000	
1280000	105.368374	1	0.143099335731	0.001746523850	1.000000000000	
1281000	105.043405	1	0.136680802330	0.001787538398	1.000000000000	
1282000	105.094854	1	0.150567069448	0.001780981464	1.000000000000	
1283000	105.144759	1	0.137908407938	0.001774644136	1.000000000000	
1284000	105.372207	1	0.144192362572	0.001746045697	1.000000000000	
1285000	105.316378	1	0.140942399525	0.001753022487	1.000000000000	
1286000	105.003567	1	0.136249776850	0.001792632246	1.000000000000	
1287000	103.872110	1	0.159710255136	0.001943525158	1.000000000000	
1288000	104.496716	1	0.131994634560	0.001858721173	1.000000000000	
1289000	103.707915	1	0.127242338697	0.001966453426	1.000000000000	
1290000	105.248264	1	0.139487208257	0.001761572237	1.000000000000	
1291000	105.330266	1	0.141336545155	0.001751284371	1.000000000000	
1292000	104.940393	1	0.152234010829	0.001800739726	1.000000000000	
1293000	105.183378	1	0.149398431774	0.001769755602	1.000000000000	
1294000	105.169090	1	0.149602801748	0.001771562601	1.000000000000	
1295000	104.796370	1	0.153544181353	0.001819360164	1.000000000000	
1296000	104.753140	1	0.133937419170	0.001824986702	1.000000000000	
1297000	105.364407	1	0.145062519798	0.001747018771	1.000000000000	
1298000	105.371883	1	0.144274238022	0.001746086110	1.000000000000	
1299000	104.631936	1	0.154863226097	0.001840854995	1.000000000000	
1300000	103.794658	1	0.160135409984	0.001954307102	1.000000000000	
1301000	104.702187	1	0.154318309546	0.001831640884	1.000000000000	
1302000	105.351450	1	0.142093627286	0.001748636449	1.000000000000	
1303000	105.144585	1	0.137906096775	0.001774666168	1.000000000000	
1304000	105.262738	1	0.139754230651	0.001759751968	1.000000000000	
1305000	105.087753	1	0.137191420877	0.001781884949	1.000000000000	
1306000	105.060586	1	0.136874413197	0.001785346146	1.000000000000	
1307000	105.306659	1	0.140694865427	0.001754239942	1.000000000000	
1308000	105.354989	1	0.145590620138	0.001748194495	1.000000000000	
1309000	104.709831	1	0.154257455122	0.001830641096	1.000000000000	
1310000	105.330641	1	0.141348037327	0.001751237387	1.000000000000	
1311000	104.466942	1	0.131787107313	0.001862678302	1.000000000000	
1312000	105.311176	1	0.147036247691	0.001753674023	1.000000000000	
1313000	104.649609	1	0.133115251538	0.001838532688	1.000000000000	
1314000	104.981759	1	0.151820433717	0.001795426817	1.000000000000	
1315000	104.620243	1	0.154951571906	0.001842393188	1.000000000000	
1316000	105.273216	1	0.139958568030	0.001758435344	1.000000000000	
1317000	104.768886	1	0.153775824860	0.001822935360	1.000000000000	
1318000	103.131812	1	0.124365537577	0.002049061405	1.000000000000	
1319000	105.361491	1	0.145248671127	0.001747382762	1.000000000000	
1320000	105.338583	1	0.146239491347	0.001750244294	1.000000000000	
1321000	105.135929	1	0.137792049641	0.001775763849	1.000000000000	
1322000	104.241514	1	0.130305446849	0.001892913959	1.000000000000	
1323000	105.111777	1	0.137484185594	0.001778829914	1.000000000000	
1324000	105.354126	1	0.145630879454	0.001748302258	1.000000000000	
1325000	104.934636	1	0.152290035610	0.001801480282	1.000000000000	
1326000	105.117450	1	0.137555211672	0.001778109224	1.000000000000	
1327000	104.283576	1	0.130571171034	0.001887235386	1.000000000000	
1328000	103.628309	1	0.126823416341	0.001977666917	1.000000000000	
1329000	104.584222	1	0.132623898569	0.001847139642	1.000000000000	
1330000	105.064901	1	0.136923847910	0.001784795919	1.000000000000	
1331000	103.269244	1	0.125022361643	0.002029045054	1.000000000000	
1332000	105.073544	1	0.150819852139	0.001783694416	1.000000000000	
1333000	104.125635	1	0.129594964042	0.001908646730	1.000000000000	
1334000	104.494069	1	0.155867670672	0.001859072619	1.000000000000	
1335000	105.365517	1	0.142860547298	0.001746880328	1.000000000000	
1336000	105.205208	1	0.138772767600	0.001766998182	1.000000000000	
1337000	105.352355	1	0.142133080717	0.001748523363	1.000000000000	
1338000	105.372459	1	0.144105217961	0.001746014355	1.000000000000	
1339000	104.949565	1	0.152143995469	0.001799560287	1.000000000000	
1340000	104.735962	1	0.154046914776	0.001827227373	1.000000000000	
1341000	105.333225	1	0.141428513688	0.001750914234	1.000000000000	
1342000	105.281371	1	0.147718647264	0.001757411374	1.000000000000	
1343000	105.282451	1	0.147696047561	0.001757275784	1.000000000000	
1344000	104.964930	1	0.151991099388	0.001797586376	1.000000000000	
1345000	105.337007	1	0.141551202592	0.001750441329	1.000000000000	
1346000	104.883754	1	0.135072938749	0.001808039564	1.000000000000	
1347000	105.200427	1	0.149144386372	0.001767601671	1.000000000000	
1348000	105.224614	1	0.148761743863	0.001764550485	1.000000000000	
1349000	105.058032	1	0.150998407827	0.001785671771	1.000000000000	
1350000	105.244343	1	0.139417555667	0.001762065635	1.000000000000	
1351000	103.319243	1	0.162578319216	0.002021811640	1.000000000000	
1352000	104.293695	1	0.157207957748	0.001885871797	1.000000000000	
1353000	105.372434	1	0.143728436683	0.001746017362	1.000000000000	
1354000	103.745590	1	0.160400265942	0.001961168683	1.000000000000	
1355000	105.297468	1	0.140476980330	0.001755391934	1.000000000000	
1356000	104.814164	1	0.134452294477	0.001817049179	1.000000000000	
1357000	105.092211	1	0.137244809459	0.001781317705	1.000000000000	
1358000	105.339491	1	0.141635366092	0.001750130717	1.000000000000	
1359000	105.064294	1	0.150926850915	0.001784873271	1.000000000000	
1360000	104.189910	1	0.129985299147	0.001899904208	1.000000000000	
1361000	102.452960	1	0.166525394867	0.002150867642	1.000000000000	
1362000	104.903196	1	0.135253695097	0.001805530399	1.000000000000	
1363000	104.789790	1	0.134243624698	0.001820215481	1.000000000000	
1364000	104.443494	1	0.156217901584	0.001865800740	1.000000000000	
1365000	105.058275	1	0.136848077062	0.001785640858	1.000000000000	
1366000	105.317489	1	0.140972018668	0.001752883316	1.000000000000	
1367000	104.813796	1	0.134449108535	0.001817097003	1.000000000000	
1368000	104.439110	1	0.131595882778	0.001866384997	1.000000000000	
1369000	104.888265	1	0.135114571663	0.001807457048	1.000000000000	
1370000	105.208975	1	0.149012371344	0.001766522765	1.000000000000	
1371000	105.292526	1	0.147478443044	0.001756011657	1.000000000000	
1372000	105.114790	1	0.137521819078	0.001778447057	1.000000000000	
1373000	104.887620	1	0.135108600842	0.001807540421	1.000000000000	
1374000	105.151013	1	0.149851582771	0.001773851611	1.000000000000	
1375000	104.828152	1	0.134573983365	0.001815234560	1.000000000000	
1376000	105.184680	1	0.138464291356	0.001769591014	1.000000000000	
1377000	104.418763	1	0.131457705921	0.001869099485	1.000000000000	
1378000	105.114585	1	0.137519251608	0.001778473105	1.000000000000	
1379000	105.213686	1	0.138905557329	0.001765928480	1.000000000000	
1380000	104.323899	1	0.130830199405	0.001881807620	1.000000000000	
1381000	104.893894	1	0.152676956748	0.001806730565	1.000000000000	
1382000	105.353661	1	0.145652178350	0.001748360309	1.000000000000	
1383000	105.285663	1	0.140215683454	0.001756872674	1.000000000000	
1384000	103.833239	1	0.127918978610	0.001948928937	1.000000000000	
1385000	105.372405	1	0.144126924693	0.001746021036	1.000000000000	
1386000	101.182690	1	0.171647406730	0.002355151098	1.000000000000	
1387000	102.730507	1	0.165314416206	0.002108647063	1.000000000000	
1388000	105.366150	1	0.144935113935	0.001746801306	1.000000000000	
1389000	105.189307	1	0.138532319154	0.001769006259	1.000000000000	
1390000	105.365567	1	0.144979436571	0.001746874040	1.000000000000	
1391000	105.298338	1	0.147346713932	0.001755282871	1.000000000000	
1392000	105.258484	1	0.139674034069	0.001760286788	1.000000000000	
1393000	101.215505	1	0.116322085022	0.002349637277	1.000000000000	
1394000	104.123681	1	0.129583235689	0.001908913152	1.000000000000	
1395000	105.300430	1	0.147298046483	0.001755020578	1.000000000000	
1396000	104.727242	1	0.133726112888	0.001828365883	1.000000000000	
1397000	105.361896	1	0.142619362995	0.001747332118	1.000000000000	
1398000	105.260179	1	0.139705805022	0.001760073693	1.000000000000	
1399000	104.884155	1	0.135076630947	0.001807987793	1.000000000000	
1400000	104.694063	1	0.133461096886	0.001832704016	1.000000000000	
1401000	105.350601	1	0.142057386282	0.001748742501	1.000000000000	
1402000	105.303470	1	0.140617657505	0.001754639545	1.000000000000	
1403000	104.675208	1	0.154530563731	0.001835173981	1.000000000000	
1404000	105.043442	1	0.136681206572	0.001787533759	1.000000000000	
1405000	105.372479	1	0.144096018622	0.001746011748	1.000000000000	
1406000	105.370259	1	0.144538108865	0.001746288654	1.000000000000	
1407000	103.856781	1	0.159795118249	0.001945654405	1.000000000000	
1408000	105.166880	1	0.138209940381	0.001771842352	1.000000000000	
1409000	105.268735	1	0.147973789334	0.001758998290	1.000000000000	
1410000	103.967472	1	0.128669835685	0.001930331664	1.000000000000	
1411000	101.213562	1	0.171529094432	0.002349963265	1.000000000000	
1412000	105.097117	1	0.150539680879	0.001780693602	1.000000000000	
1413000	105.113457	1	0.150338585536	0.001778616435	1.000000000000	
1414000	104.276588	1	0.157317012817	0.001888177618	1.000000000000	
1415000	105.362222	1	0.142639209308	0.001747291460	1.000000000000	
1416000	105.367155	1	0.144853731113	0.001746675861	1.000000000000	
1417000	104.423201	1	0.156355997272	0.001868507071	1.000000000000	
1418000	105.134856	1	0.137778064893	0.001775899868	1.000000000000	
1419000	104.827107	1	0.153278891406	0.001815370139	1.000000000000	
1420000	105.164629	1	0.138178560179	0.001772127213	1.000000000000	
1421000	105.367621	1	0.143030215468	0.001746617743	1.000000000000	
