Rate	100.00
Rate Tried	% Accepted	Alpha - Dev	Alpha - Tried	Alpha - Accepted	Beta Trait 1 - Dev	Beta Trait 1 - Tried	Beta Trait 1 - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
1000	0.287000	0.055158	496	0.286290	0.009782	504	0.287698	0.287000	0.281385	
1000	0.280000	0.055158	486	0.281893	0.009782	514	0.278210	0.280000	0.281384	
1000	0.310000	0.055158	534	0.307116	0.009782	466	0.313305	0.310000	0.281411	
1000	0.265000	0.055158	494	0.271255	0.009782	506	0.258893	0.265000	0.281395	
1000	0.294000	0.055158	495	0.329293	0.009782	505	0.259406	0.294000	0.281407	
1000	0.262000	0.055158	477	0.274633	0.009782	523	0.250478	0.262000	0.281389	
1000	0.290000	0.055158	530	0.309434	0.009782	470	0.268085	0.290000	0.281397	
1000	0.293000	0.055158	517	0.295938	0.009782	483	0.289855	0.293000	0.281408	
1000	0.257000	0.055158	507	0.268245	0.009782	493	0.245436	0.257000	0.281385	
1000	0.276000	0.055158	497	0.311871	0.009782	503	0.240557	0.276000	0.281380	
1000	0.306000	0.055158	535	0.343925	0.009782	465	0.262366	0.306000	0.281403	
1000	0.280000	0.055158	473	0.310782	0.009782	527	0.252372	0.280000	0.281402	
1000	0.286000	0.055158	480	0.314583	0.009782	520	0.259615	0.286000	0.281406	
1000	0.276000	0.055158	506	0.280632	0.009782	494	0.271255	0.276000	0.281401	
1000	0.281000	0.055158	520	0.303846	0.009782	480	0.256250	0.281000	0.281400	
1000	0.304000	0.055158	473	0.312896	0.009782	527	0.296015	0.304000	0.281422	
1000	0.297000	0.055158	494	0.301619	0.009782	506	0.292490	0.297000	0.281436	
1000	0.287000	0.055158	493	0.288032	0.009782	507	0.285996	0.287000	0.281441	
1000	0.287000	0.055158	471	0.286624	0.009782	529	0.287335	0.287000	0.281447	
1000	0.285000	0.055158	503	0.294235	0.009782	497	0.275654	0.285000	0.281450	
1000	0.294000	0.055158	506	0.284585	0.009782	494	0.303644	0.294000	0.281462	
1000	0.280000	0.055158	519	0.292871	0.009782	481	0.266112	0.280000	0.281460	
1000	0.273000	0.055158	495	0.258586	0.009782	505	0.287129	0.273000	0.281452	
1000	0.292000	0.055158	518	0.276062	0.009782	482	0.309129	0.292000	0.281462	
1000	0.266000	0.055158	476	0.264706	0.009782	524	0.267176	0.266000	0.281448	
1000	0.308000	0.055158	510	0.300000	0.009782	490	0.316327	0.308000	0.281472	
1000	0.294000	0.055158	505	0.281188	0.009782	495	0.307071	0.294000	0.281484	
1000	0.273000	0.055158	487	0.287474	0.009782	513	0.259259	0.273000	0.281476	
1000	0.284000	0.055158	499	0.302605	0.009782	501	0.265469	0.284000	0.281478	
1000	0.284000	0.055158	472	0.294492	0.009782	528	0.274621	0.284000	0.281481	
1000	0.279000	0.055158	495	0.313131	0.009782	505	0.245545	0.279000	0.281479	
1000	0.302000	0.055158	473	0.338266	0.009782	527	0.269450	0.302000	0.281497	
1000	0.308000	0.055158	493	0.306288	0.009782	507	0.309665	0.308000	0.281522	
1000	0.265000	0.055158	485	0.251546	0.009782	515	0.277670	0.265000	0.281507	
1000	0.294000	0.055158	521	0.284069	0.009782	479	0.304802	0.294000	0.281518	
1000	0.292000	0.055158	487	0.297741	0.009782	513	0.286550	0.292000	0.281528	
1000	0.315000	0.055158	501	0.317365	0.009782	499	0.312625	0.315000	0.281558	
1000	0.288000	0.055158	482	0.278008	0.009782	518	0.297297	0.288000	0.281564	
1000	0.302000	0.055158	484	0.280992	0.009782	516	0.321705	0.302000	0.281583	
1000	0.309000	0.055158	499	0.322645	0.009782	501	0.295409	0.309000	0.281608	
1000	0.313000	0.055158	494	0.321862	0.009782	506	0.304348	0.313000	0.281637	
1000	0.287000	0.055158	508	0.305118	0.009782	492	0.268293	0.287000	0.281642	
1000	0.250000	0.055158	484	0.252066	0.009782	516	0.248062	0.250000	0.281613	
1000	0.320000	0.055158	477	0.333333	0.009782	523	0.307839	0.320000	0.281648	
1000	0.282000	0.055158	500	0.288000	0.009782	500	0.276000	0.282000	0.281648	
1000	0.301000	0.055158	494	0.305668	0.009782	506	0.296443	0.301000	0.281666	
1000	0.305000	0.055158	508	0.307087	0.009782	492	0.302846	0.305000	0.281687	
1000	0.301000	0.055158	517	0.323017	0.009782	483	0.277433	0.301000	0.281705	
1000	0.269000	0.055158	513	0.280702	0.009782	487	0.256674	0.269000	0.281693	
1000	0.289000	0.055158	515	0.285437	0.009782	485	0.292784	0.289000	0.281700	
1000	0.280000	0.055158	506	0.278656	0.009782	494	0.281377	0.280000	0.281698	
1000	0.269000	0.055158	504	0.281746	0.009782	496	0.256048	0.269000	0.281687	
1000	0.285000	0.055158	495	0.294949	0.009782	505	0.275248	0.285000	0.281690	
1000	0.298000	0.055158	508	0.324803	0.009782	492	0.270325	0.298000	0.281704	
1000	0.313000	0.055158	500	0.296000	0.009782	500	0.330000	0.313000	0.281733	
1000	0.287000	0.055158	512	0.298828	0.009782	488	0.274590	0.287000	0.281737	
1000	0.290000	0.055158	502	0.280876	0.009782	498	0.299197	0.290000	0.281745	
