Iteration	Lh	Tree No	Alpha	Beta 1	Var	R^2	SSE	SST	s.e. Alpha	s.e. Beta-1	Lambda	
1021000	118.549310	1	0.155490647942	0.002096296711	0.002415985761	0.023059583208	0.071367475116	0.073052024350	0.011532	0.001432	1.000000000000	
1022000	119.611934	1	0.138367196639	0.002063940089	0.002260742673	0.023059583208	0.071367475116	0.073052024350	0.011155	0.001385	1.000000000000	
1023000	119.662588	1	0.147090036563	0.001579913417	0.002253596757	0.023059583208	0.071367475116	0.073052024350	0.011138	0.001383	1.000000000000	
1024000	117.456222	1	0.144054509842	-0.001702678535	0.002586809834	0.023059583208	0.071367475116	0.073052024350	0.011933	0.001482	1.000000000000	
1025000	119.209992	1	0.130902337548	0.002048657340	0.002318255072	0.023059583208	0.071367475116	0.073052024350	0.011296	0.001403	1.000000000000	
1026000	119.816492	1	0.144506103569	0.001261449296	0.002232023404	0.023059583208	0.071367475116	0.073052024350	0.011084	0.001376	1.000000000000	
1027000	119.173132	1	0.145330779466	-0.000351728043	0.002323601926	0.023059583208	0.071367475116	0.073052024350	0.011309	0.001404	1.000000000000	
1028000	119.135159	1	0.130343497097	0.002185891723	0.002329123060	0.023059583208	0.071367475116	0.073052024350	0.011323	0.001406	1.000000000000	
1029000	119.291124	1	0.137983968911	0.002632862293	0.002306529471	0.023059583208	0.071367475116	0.073052024350	0.011268	0.001399	1.000000000000	
1030000	119.130856	1	0.150061079753	0.002143297508	0.002329749578	0.023059583208	0.071367475116	0.073052024350	0.011324	0.001406	1.000000000000	
1031000	119.077523	1	0.156897084634	0.000454115512	0.002337528246	0.023059583208	0.071367475116	0.073052024350	0.011343	0.001408	1.000000000000	
1032000	118.615509	1	0.157766336811	0.001594205645	0.002406010428	0.023059583208	0.071367475116	0.073052024350	0.011508	0.001429	1.000000000000	
1033000	118.220824	1	0.157500893943	0.002139712155	0.002466099469	0.023059583208	0.071367475116	0.073052024350	0.011651	0.001447	1.000000000000	
1034000	119.288331	1	0.134040651412	0.000824005123	0.002306932149	0.023059583208	0.071367475116	0.073052024350	0.011269	0.001399	1.000000000000	
1035000	119.807311	1	0.143563258257	0.001436871058	0.002233304542	0.023059583208	0.071367475116	0.073052024350	0.011088	0.001377	1.000000000000	
1036000	119.809046	1	0.141020720033	0.001228938627	0.002233062345	0.023059583208	0.071367475116	0.073052024350	0.011087	0.001377	1.000000000000	
1037000	119.740846	1	0.147475294435	0.000779993494	0.002242601056	0.023059583208	0.071367475116	0.073052024350	0.011111	0.001380	1.000000000000	
1038000	119.773307	1	0.140704479892	0.000999587456	0.002238055930	0.023059583208	0.071367475116	0.073052024350	0.011099	0.001378	1.000000000000	
1039000	119.699984	1	0.137648831495	0.001606903481	0.002248335755	0.023059583208	0.071367475116	0.073052024350	0.011125	0.001381	1.000000000000	
1040000	119.471852	1	0.135280439018	0.000995698361	0.002280622763	0.023059583208	0.071367475116	0.073052024350	0.011204	0.001391	1.000000000000	
1041000	119.695638	1	0.148647566361	0.000732436865	0.002248946566	0.023059583208	0.071367475116	0.073052024350	0.011126	0.001381	1.000000000000	
1042000	119.792319	1	0.143849031198	0.000827060479	0.002235398047	0.023059583208	0.071367475116	0.073052024350	0.011093	0.001377	1.000000000000	
1043000	119.819038	1	0.141588366025	0.001246831172	0.002231668221	0.023059583208	0.071367475116	0.073052024350	0.011083	0.001376	1.000000000000	
1044000	118.232470	1	0.126341721638	0.003321034803	0.002464305227	0.023059583208	0.071367475116	0.073052024350	0.011647	0.001446	1.000000000000	
1045000	117.267760	1	0.146500861439	0.003982900348	0.002617459635	0.023059583208	0.071367475116	0.073052024350	0.012003	0.001490	1.000000000000	
1046000	119.262137	1	0.150296432875	-0.000242261089	0.002310711954	0.023059583208	0.071367475116	0.073052024350	0.011278	0.001400	1.000000000000	
1047000	118.819491	1	0.127349543782	0.001697436867	0.002375531163	0.023059583208	0.071367475116	0.073052024350	0.011435	0.001420	1.000000000000	
1048000	118.528018	1	0.124916966753	0.002107232749	0.002419202986	0.023059583208	0.071367475116	0.073052024350	0.011540	0.001433	1.000000000000	
1049000	119.751082	1	0.141868458380	0.000781416471	0.002241166787	0.023059583208	0.071367475116	0.073052024350	0.011107	0.001379	1.000000000000	
1050000	119.102451	1	0.150459259523	-0.000460048985	0.002333889230	0.023059583208	0.071367475116	0.073052024350	0.011334	0.001407	1.000000000000	
1051000	119.119433	1	0.130387374924	0.001383024618	0.002331413462	0.023059583208	0.071367475116	0.073052024350	0.011328	0.001407	1.000000000000	
1052000	119.820470	1	0.143269031864	0.001357943534	0.002231468561	0.023059583208	0.071367475116	0.073052024350	0.011083	0.001376	1.000000000000	
1053000	117.712742	1	0.155547568701	-0.001700356132	0.002545667449	0.023059583208	0.071367475116	0.073052024350	0.011838	0.001470	1.000000000000	
1054000	119.019021	1	0.133614272154	0.000455079300	0.002346090759	0.023059583208	0.071367475116	0.073052024350	0.011364	0.001411	1.000000000000	
1055000	119.801164	1	0.141619584225	0.001028669087	0.002234162620	0.023059583208	0.071367475116	0.073052024350	0.011090	0.001377	1.000000000000	
1056000	118.941326	1	0.133990197363	0.000298796393	0.002357510973	0.023059583208	0.071367475116	0.073052024350	0.011392	0.001414	1.000000000000	
1057000	117.624779	1	0.155750475365	0.002915816840	0.002559701363	0.023059583208	0.071367475116	0.073052024350	0.011870	0.001474	1.000000000000	
1058000	119.124511	1	0.156406389241	0.000403899743	0.002330673667	0.023059583208	0.071367475116	0.073052024350	0.011327	0.001406	1.000000000000	
1059000	118.742656	1	0.159030532761	-0.000147631093	0.002386966427	0.023059583208	0.071367475116	0.073052024350	0.011463	0.001423	1.000000000000	
1060000	118.403450	1	0.127283777531	0.000760977512	0.002438111166	0.023059583208	0.071367475116	0.073052024350	0.011585	0.001438	1.000000000000	
1061000	119.183031	1	0.155319998115	0.000168488446	0.002322164764	0.023059583208	0.071367475116	0.073052024350	0.011306	0.001404	1.000000000000	
1062000	119.280987	1	0.152548650471	0.001529401110	0.002307991259	0.023059583208	0.071367475116	0.073052024350	0.011271	0.001399	1.000000000000	
1063000	118.099147	1	0.146675472821	0.003402773509	0.002484925268	0.023059583208	0.071367475116	0.073052024350	0.011695	0.001452	1.000000000000	
1064000	119.074787	1	0.155976107386	-0.000011198704	0.002337927978	0.023059583208	0.071367475116	0.073052024350	0.011344	0.001409	1.000000000000	
1065000	119.740669	1	0.147692800210	0.001101861200	0.002242625878	0.023059583208	0.071367475116	0.073052024350	0.011111	0.001380	1.000000000000	
1066000	119.398128	1	0.153470652153	0.000572053387	0.002291155471	0.023059583208	0.071367475116	0.073052024350	0.011230	0.001394	1.000000000000	
1067000	118.259052	1	0.148350039672	-0.001276306546	0.002460214439	0.023059583208	0.071367475116	0.073052024350	0.011637	0.001445	1.000000000000	
1068000	119.716167	1	0.148366318755	0.000837853027	0.002246062803	0.023059583208	0.071367475116	0.073052024350	0.011119	0.001381	1.000000000000	
1069000	119.702400	1	0.137861342519	0.001252971003	0.002247996294	0.023059583208	0.071367475116	0.073052024350	0.011124	0.001381	1.000000000000	
1070000	119.617457	1	0.147937917503	0.001579683607	0.002259962503	0.023059583208	0.071367475116	0.073052024350	0.011154	0.001385	1.000000000000	
1071000	118.881451	1	0.156664452547	-0.000333497669	0.002366349735	0.023059583208	0.071367475116	0.073052024350	0.011413	0.001417	1.000000000000	
1072000	119.103903	1	0.131875970217	0.002595897813	0.002333677496	0.023059583208	0.071367475116	0.073052024350	0.011334	0.001407	1.000000000000	
1073000	118.963417	1	0.157137455089	-0.000041282723	0.002354258283	0.023059583208	0.071367475116	0.073052024350	0.011384	0.001413	1.000000000000	
1074000	119.672360	1	0.148953491325	0.001169483192	0.002252220767	0.023059583208	0.071367475116	0.073052024350	0.011134	0.001382	1.000000000000	
1075000	119.789643	1	0.140441459590	0.001154646153	0.002235771953	0.023059583208	0.071367475116	0.073052024350	0.011094	0.001377	1.000000000000	
1076000	119.466806	1	0.150729479423	0.000170470496	0.002281342083	0.023059583208	0.071367475116	0.073052024350	0.011206	0.001391	1.000000000000	
1077000	118.549761	1	0.125627064132	0.002564750393	0.002415917686	0.023059583208	0.071367475116	0.073052024350	0.011532	0.001432	1.000000000000	
1078000	117.660714	1	0.133576727001	0.004160540854	0.002553958917	0.023059583208	0.071367475116	0.073052024350	0.011857	0.001472	1.000000000000	
1079000	119.355791	1	0.148092984962	0.002055584034	0.002297225985	0.023059583208	0.071367475116	0.073052024350	0.011245	0.001396	1.000000000000	
1080000	118.801072	1	0.127021197243	0.001933267843	0.002378267456	0.023059583208	0.071367475116	0.073052024350	0.011442	0.001421	1.000000000000	
1081000	118.552490	1	0.152018410156	0.002553391715	0.002415505649	0.023059583208	0.071367475116	0.073052024350	0.011531	0.001432	1.000000000000	
1082000	119.310967	1	0.146067153325	0.002305525629	0.002303670800	0.023059583208	0.071367475116	0.073052024350	0.011261	0.001398	1.000000000000	
1083000	119.723848	1	0.138075785645	0.001486169750	0.002244984822	0.023059583208	0.071367475116	0.073052024350	0.011117	0.001380	1.000000000000	
1084000	119.282213	1	0.131516591881	0.001652231116	0.002307814491	0.023059583208	0.071367475116	0.073052024350	0.011271	0.001399	1.000000000000	
1085000	119.639604	1	0.141775888271	0.002027879104	0.002256836431	0.023059583208	0.071367475116	0.073052024350	0.011146	0.001384	1.000000000000	
1086000	118.867640	1	0.136993503112	0.003132578383	0.002368393237	0.023059583208	0.071367475116	0.073052024350	0.011418	0.001418	1.000000000000	
1087000	118.357946	1	0.141784930384	0.003474743610	0.002445055042	0.023059583208	0.071367475116	0.073052024350	0.011601	0.001440	1.000000000000	
1088000	119.819757	1	0.142969037955	0.001378429801	0.002231567879	0.023059583208	0.071367475116	0.073052024350	0.011083	0.001376	1.000000000000	
1089000	119.644201	1	0.137247247665	0.001860635988	0.002256188047	0.023059583208	0.071367475116	0.073052024350	0.011144	0.001384	1.000000000000	
1090000	117.345484	1	0.152170098590	-0.001989594584	0.002604775556	0.023059583208	0.071367475116	0.073052024350	0.011974	0.001487	1.000000000000	
1091000	119.389988	1	0.137335549218	0.000493004626	0.002292321430	0.023059583208	0.071367475116	0.073052024350	0.011233	0.001395	1.000000000000	
1092000	115.352373	1	0.129721985971	-0.001900677936	0.002950326781	0.023059583208	0.071367475116	0.073052024350	0.012744	0.001582	1.000000000000	
1093000	118.531444	1	0.125870223650	0.001393438061	0.002418685062	0.023059583208	0.071367475116	0.073052024350	0.011539	0.001433	1.000000000000	
1094000	117.170821	1	0.162861253886	0.002269682878	0.002633366270	0.023059583208	0.071367475116	0.073052024350	0.012040	0.001495	1.000000000000	
1095000	119.797339	1	0.145965048287	0.001058756417	0.002234696842	0.023059583208	0.071367475116	0.073052024350	0.011091	0.001377	1.000000000000	
1096000	118.885872	1	0.142662149355	0.002979678638	0.002365696045	0.023059583208	0.071367475116	0.073052024350	0.011411	0.001417	1.000000000000	
1097000	119.288073	1	0.131685468420	0.001973682618	0.002306969395	0.023059583208	0.071367475116	0.073052024350	0.011269	0.001399	1.000000000000	
1098000	119.433441	1	0.138825787085	0.002426174921	0.002286104282	0.023059583208	0.071367475116	0.073052024350	0.011218	0.001393	1.000000000000	
1099000	119.368776	1	0.153378109249	0.000325680973	0.002295362417	0.023059583208	0.071367475116	0.073052024350	0.011241	0.001396	1.000000000000	
1100000	117.805804	1	0.134841066514	0.004050953313	0.002530903892	0.023059583208	0.071367475116	0.073052024350	0.011803	0.001466	1.000000000000	
1101000	117.841932	1	0.152078770636	-0.001634483589	0.002525195560	0.023059583208	0.071367475116	0.073052024350	0.011790	0.001464	1.000000000000	
1102000	118.014019	1	0.128066567733	0.000158961064	0.002498181483	0.023059583208	0.071367475116	0.073052024350	0.011727	0.001456	1.000000000000	
1103000	119.262990	1	0.133894916972	0.000801961428	0.002310588840	0.023059583208	0.071367475116	0.073052024350	0.011278	0.001400	1.000000000000	
1104000	119.584097	1	0.150836198489	0.000968932892	0.002264679468	0.023059583208	0.071367475116	0.073052024350	0.011165	0.001386	1.000000000000	
1105000	119.273261	1	0.135068049665	0.002571077008	0.002309106047	0.023059583208	0.071367475116	0.073052024350	0.011274	0.001400	1.000000000000	
1106000	119.568391	1	0.137096519598	0.002095542762	0.002266903602	0.023059583208	0.071367475116	0.073052024350	0.011171	0.001387	1.000000000000	
1107000	117.620665	1	0.148940348410	-0.001757241738	0.002560359501	0.023059583208	0.071367475116	0.073052024350	0.011872	0.001474	1.000000000000	
1108000	118.305599	1	0.124685621219	0.001291031370	0.002453067610	0.023059583208	0.071367475116	0.073052024350	0.011620	0.001443	1.000000000000	
1109000	119.802212	1	0.141862064116	0.001513858306	0.002234016392	0.023059583208	0.071367475116	0.073052024350	0.011089	0.001377	1.000000000000	
1110000	119.176432	1	0.134727281221	0.002707295013	0.002323122699	0.023059583208	0.071367475116	0.073052024350	0.011308	0.001404	1.000000000000	
1111000	119.606552	1	0.147407077619	0.000292664822	0.002261503315	0.023059583208	0.071367475116	0.073052024350	0.011157	0.001385	1.000000000000	
1112000	119.274057	1	0.145190075592	-0.000226583314	0.002308991234	0.023059583208	0.071367475116	0.073052024350	0.011274	0.001400	1.000000000000	
1113000	118.609922	1	0.128195127734	0.002996962317	0.002406850787	0.023059583208	0.071367475116	0.073052024350	0.011510	0.001429	1.000000000000	
1114000	119.055717	1	0.129215269577	0.001922957549	0.002340716269	0.023059583208	0.071367475116	0.073052024350	0.011351	0.001409	1.000000000000	
1115000	116.911326	1	0.118523273772	0.003934311962	0.002676423430	0.023059583208	0.071367475116	0.073052024350	0.012138	0.001507	1.000000000000	
1116000	119.704130	1	0.147637922725	0.000600140336	0.002247753192	0.023059583208	0.071367475116	0.073052024350	0.011123	0.001381	1.000000000000	
1117000	118.111967	1	0.150145791917	0.003120160853	0.002482934966	0.023059583208	0.071367475116	0.073052024350	0.011691	0.001452	1.000000000000	
1118000	119.071853	1	0.132128843734	0.000794500717	0.002338356735	0.023059583208	0.071367475116	0.073052024350	0.011345	0.001409	1.000000000000	
1119000	118.908613	1	0.145422745435	0.002803355891	0.002362335941	0.023059583208	0.071367475116	0.073052024350	0.011403	0.001416	1.000000000000	
1120000	119.263394	1	0.136036617206	0.000461553881	0.002310530507	0.023059583208	0.071367475116	0.073052024350	0.011278	0.001400	1.000000000000	
1121000	119.627324	1	0.137015509401	0.001895645790	0.002258569232	0.023059583208	0.071367475116	0.073052024350	0.011150	0.001384	1.000000000000	
1122000	119.175221	1	0.155505800258	0.000974350614	0.002323298506	0.023059583208	0.071367475116	0.073052024350	0.011309	0.001404	1.000000000000	
1123000	119.647671	1	0.149806857686	0.000773359553	0.002255698773	0.023059583208	0.071367475116	0.073052024350	0.011143	0.001384	1.000000000000	
1124000	117.172559	1	0.124705736687	0.004294353761	0.002633080143	0.023059583208	0.071367475116	0.073052024350	0.012039	0.001495	1.000000000000	
1125000	118.826928	1	0.129952777228	0.000830314595	0.002374427251	0.023059583208	0.071367475116	0.073052024350	0.011433	0.001419	1.000000000000	
1126000	119.202374	1	0.131039545655	0.002154475312	0.002319359144	0.023059583208	0.071367475116	0.073052024350	0.011299	0.001403	1.000000000000	
1127000	119.569139	1	0.139793743383	0.000531421488	0.002266797552	0.023059583208	0.071367475116	0.073052024350	0.011170	0.001387	1.000000000000	
1128000	119.270141	1	0.150390377795	0.001905112916	0.002309556402	0.023059583208	0.071367475116	0.073052024350	0.011275	0.001400	1.000000000000	
1129000	118.117193	1	0.163280541066	0.000914859522	0.002482124182	0.023059583208	0.071367475116	0.073052024350	0.011689	0.001451	1.000000000000	
1130000	116.375849	1	0.166773038854	-0.002215438628	0.002767511939	0.023059583208	0.071367475116	0.073052024350	0.012343	0.001532	1.000000000000	
1131000	119.211833	1	0.152310616853	0.001704025195	0.002317988361	0.023059583208	0.071367475116	0.073052024350	0.011296	0.001403	1.000000000000	
1132000	117.887389	1	0.130907183091	0.003952178692	0.002518031444	0.023059583208	0.071367475116	0.073052024350	0.011773	0.001462	1.000000000000	
1133000	118.025455	1	0.157223781599	-0.001373792160	0.002496396615	0.023059583208	0.071367475116	0.073052024350	0.011722	0.001455	1.000000000000	
1134000	119.532245	1	0.141745775023	0.002229831807	0.002272030525	0.023059583208	0.071367475116	0.073052024350	0.011183	0.001389	1.000000000000	
1135000	119.053120	1	0.148381133110	0.002415608650	0.002341096164	0.023059583208	0.071367475116	0.073052024350	0.011352	0.001409	1.000000000000	
1136000	119.486574	1	0.149804366224	0.000139102163	0.002278525204	0.023059583208	0.071367475116	0.073052024350	0.011199	0.001391	1.000000000000	
1137000	119.225108	1	0.136811092767	0.002708541346	0.002316065865	0.023059583208	0.071367475116	0.073052024350	0.011291	0.001402	1.000000000000	
1138000	119.803510	1	0.145440027137	0.000961062556	0.002233835075	0.023059583208	0.071367475116	0.073052024350	0.011089	0.001377	1.000000000000	
1139000	119.222116	1	0.143503213106	0.002583027616	0.002316499077	0.023059583208	0.071367475116	0.073052024350	0.011292	0.001402	1.000000000000	
1140000	118.430812	1	0.140537518492	0.003462888886	0.002433945340	0.023059583208	0.071367475116	0.073052024350	0.011575	0.001437	1.000000000000	
1141000	119.216503	1	0.151825592595	-0.000239911707	0.002317311786	0.023059583208	0.071367475116	0.073052024350	0.011294	0.001402	1.000000000000	
1142000	118.241621	1	0.124624178471	0.003036527499	0.002462896093	0.023059583208	0.071367475116	0.073052024350	0.011644	0.001446	1.000000000000	
1143000	118.744092	1	0.141712280144	-0.000617995828	0.002386752216	0.023059583208	0.071367475116	0.073052024350	0.011462	0.001423	1.000000000000	
1144000	119.015286	1	0.152519589604	0.001969505630	0.002346638557	0.023059583208	0.071367475116	0.073052024350	0.011365	0.001411	1.000000000000	
1145000	119.595741	1	0.140176687510	0.000546082133	0.002263031908	0.023059583208	0.071367475116	0.073052024350	0.011161	0.001386	1.000000000000	
1146000	119.827045	1	0.143005336330	0.001119876737	0.002230551656	0.023059583208	0.071367475116	0.073052024350	0.011081	0.001376	1.000000000000	
1147000	118.051228	1	0.163258701637	0.001071862780	0.002492378593	0.023059583208	0.071367475116	0.073052024350	0.011713	0.001454	1.000000000000	
1148000	118.968364	1	0.138725454237	0.003015834819	0.002353530398	0.023059583208	0.071367475116	0.073052024350	0.011382	0.001413	1.000000000000	
1149000	118.549486	1	0.160790955684	0.000787379307	0.002415959170	0.023059583208	0.071367475116	0.073052024350	0.011532	0.001432	1.000000000000	
1150000	119.108601	1	0.130028174381	0.002175750751	0.002332992375	0.023059583208	0.071367475116	0.073052024350	0.011332	0.001407	1.000000000000	
1151000	119.769641	1	0.141986098220	0.000837912825	0.002238568775	0.023059583208	0.071367475116	0.073052024350	0.011101	0.001378	1.000000000000	
1152000	119.722502	1	0.139088404158	0.001040897543	0.002245173691	0.023059583208	0.071367475116	0.073052024350	0.011117	0.001380	1.000000000000	
1153000	115.675882	1	0.109914193238	0.001958639554	0.002891272307	0.023059583208	0.071367475116	0.073052024350	0.012616	0.001566	1.000000000000	
1154000	118.661197	1	0.141421626663	-0.000674380597	0.002399149913	0.023059583208	0.071367475116	0.073052024350	0.011492	0.001427	1.000000000000	
1155000	118.681272	1	0.158617351059	0.001266216520	0.002396141593	0.023059583208	0.071367475116	0.073052024350	0.011485	0.001426	1.000000000000	
1156000	118.637253	1	0.156008043377	-0.000780302085	0.002402742873	0.023059583208	0.071367475116	0.073052024350	0.011500	0.001428	1.000000000000	
1157000	118.309041	1	0.139652710949	-0.000850856564	0.002452539905	0.023059583208	0.071367475116	0.073052024350	0.011619	0.001443	1.000000000000	
1158000	119.708274	1	0.147214441301	0.001413116351	0.002247171164	0.023059583208	0.071367475116	0.073052024350	0.011122	0.001381	1.000000000000	
1159000	119.818491	1	0.144243208464	0.001281434350	0.002231744514	0.023059583208	0.071367475116	0.073052024350	0.011084	0.001376	1.000000000000	
1160000	118.050657	1	0.155602590950	-0.001414750273	0.002492467607	0.023059583208	0.071367475116	0.073052024350	0.011713	0.001454	1.000000000000	
1161000	119.711543	1	0.146697072305	0.001484599215	0.002246711986	0.023059583208	0.071367475116	0.073052024350	0.011121	0.001381	1.000000000000	
1162000	119.106003	1	0.150805076466	-0.000446263519	0.002333371200	0.023059583208	0.071367475116	0.073052024350	0.011333	0.001407	1.000000000000	
1163000	118.410243	1	0.161373277448	0.000949350181	0.002437076364	0.023059583208	0.071367475116	0.073052024350	0.011582	0.001438	1.000000000000	
1164000	119.115813	1	0.140686262550	-0.000181449628	0.002331940916	0.023059583208	0.071367475116	0.073052024350	0.011330	0.001407	1.000000000000	
1165000	115.037769	1	0.163787189688	-0.003326428520	0.003008912546	0.023059583208	0.071367475116	0.073052024350	0.012870	0.001598	1.000000000000	
1166000	119.427436	1	0.152538639715	0.001128039720	0.002286962493	0.023059583208	0.071367475116	0.073052024350	0.011220	0.001393	1.000000000000	
1167000	119.265567	1	0.150408699565	-0.000232822163	0.002310216636	0.023059583208	0.071367475116	0.073052024350	0.011277	0.001400	1.000000000000	
1168000	117.627583	1	0.167023813996	0.000382236736	0.002559252786	0.023059583208	0.071367475116	0.073052024350	0.011869	0.001474	1.000000000000	
1169000	119.588576	1	0.142037565054	0.000380886760	0.002264045560	0.023059583208	0.071367475116	0.073052024350	0.011164	0.001386	1.000000000000	
1170000	118.766215	1	0.158727621656	-0.000170060972	0.002383454248	0.023059583208	0.071367475116	0.073052024350	0.011454	0.001422	1.000000000000	
1171000	118.967625	1	0.149384010698	-0.000634290222	0.002353639106	0.023059583208	0.071367475116	0.073052024350	0.011382	0.001413	1.000000000000	
1172000	118.371450	1	0.162496345527	0.000351853469	0.002442992244	0.023059583208	0.071367475116	0.073052024350	0.011596	0.001440	1.000000000000	
1173000	118.984259	1	0.148498834386	-0.000615716865	0.002351193503	0.023059583208	0.071367475116	0.073052024350	0.011376	0.001413	1.000000000000	
1174000	119.587699	1	0.144516003486	0.000261382262	0.002264169690	0.023059583208	0.071367475116	0.073052024350	0.011164	0.001386	1.000000000000	
1175000	119.780651	1	0.143018268089	0.001596609700	0.002237028903	0.023059583208	0.071367475116	0.073052024350	0.011097	0.001378	1.000000000000	
1176000	118.956064	1	0.131008580607	0.002766176138	0.002355340381	0.023059583208	0.071367475116	0.073052024350	0.011386	0.001414	1.000000000000	
1177000	118.306156	1	0.129274133958	0.003489772579	0.002452982227	0.023059583208	0.071367475116	0.073052024350	0.011620	0.001443	1.000000000000	
1178000	119.573434	1	0.150207942365	0.000426849103	0.002266189214	0.023059583208	0.071367475116	0.073052024350	0.011169	0.001387	1.000000000000	
1179000	118.646113	1	0.147469570090	0.002900290304	0.002401412686	0.023059583208	0.071367475116	0.073052024350	0.011497	0.001428	1.000000000000	
1180000	119.526541	1	0.134725681742	0.001386514830	0.002272840743	0.023059583208	0.071367475116	0.073052024350	0.011185	0.001389	1.000000000000	
1181000	117.372113	1	0.168600019057	0.000196096681	0.002600444061	0.023059583208	0.071367475116	0.073052024350	0.011964	0.001486	1.000000000000	
1182000	119.810195	1	0.141341364860	0.001151026340	0.002232902019	0.023059583208	0.071367475116	0.073052024350	0.011087	0.001377	1.000000000000	
1183000	119.775487	1	0.139820004255	0.001524585304	0.002237750943	0.023059583208	0.071367475116	0.073052024350	0.011099	0.001378	1.000000000000	
1184000	119.375445	1	0.153091982254	0.000273474592	0.002294405856	0.023059583208	0.071367475116	0.073052024350	0.011238	0.001395	1.000000000000	
1185000	115.936383	1	0.135883294066	0.005210316841	0.002844579738	0.023059583208	0.071367475116	0.073052024350	0.012513	0.001554	1.000000000000	
1186000	118.550771	1	0.125851752671	0.002643002774	0.002415765116	0.023059583208	0.071367475116	0.073052024350	0.011532	0.001432	1.000000000000	
1187000	119.364103	1	0.152546304003	0.001334181181	0.002296032926	0.023059583208	0.071367475116	0.073052024350	0.011242	0.001396	1.000000000000	
1188000	118.283120	1	0.126381367439	0.000789816296	0.002456516434	0.023059583208	0.071367475116	0.073052024350	0.011628	0.001444	1.000000000000	
1189000	119.434075	1	0.152559023789	0.000373230348	0.002286013774	0.023059583208	0.071367475116	0.073052024350	0.011218	0.001393	1.000000000000	
1190000	118.370283	1	0.162340080820	-0.000056494019	0.002443170515	0.023059583208	0.071367475116	0.073052024350	0.011597	0.001440	1.000000000000	
1191000	117.478761	1	0.136677264376	0.004258907850	0.002583168451	0.023059583208	0.071367475116	0.073052024350	0.011924	0.001481	1.000000000000	
1192000	119.203485	1	0.155208426431	0.000989520623	0.002319198014	0.023059583208	0.071367475116	0.073052024350	0.011299	0.001403	1.000000000000	
1193000	119.654903	1	0.148264620165	0.000474006952	0.002254679488	0.023059583208	0.071367475116	0.073052024350	0.011140	0.001383	1.000000000000	
1194000	119.694477	1	0.142306009112	0.001887639686	0.002249109727	0.023059583208	0.071367475116	0.073052024350	0.011127	0.001382	1.000000000000	
