Rate	100.00
Rate Tried	% Accepted	Alpha Trait 1 - Dev	Alpha Trait 1 - Tried	Alpha Trait 1 - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
1000	0.234000	0.118739	1000	0.234000	0.234000	0.251562	
1000	0.238000	0.118739	1000	0.238000	0.238000	0.251556	
1000	0.237000	0.118739	1000	0.237000	0.237000	0.251549	
1000	0.265000	0.118739	1000	0.265000	0.265000	0.251555	
1000	0.252000	0.118739	1000	0.252000	0.252000	0.251555	
1000	0.252000	0.118739	1000	0.252000	0.252000	0.251556	
1000	0.237000	0.118739	1000	0.237000	0.237000	0.251549	
1000	0.258000	0.118739	1000	0.258000	0.258000	0.251552	
1000	0.242000	0.118739	1000	0.242000	0.242000	0.251548	
1000	0.249000	0.118739	1000	0.249000	0.249000	0.251546	
1000	0.283000	0.118739	1000	0.283000	0.283000	0.251561	
1000	0.226000	0.118739	1000	0.226000	0.226000	0.251549	
1000	0.248000	0.118739	1000	0.248000	0.248000	0.251548	
1000	0.259000	0.118739	1000	0.259000	0.259000	0.251551	
1000	0.239000	0.118739	1000	0.239000	0.239000	0.251545	
1000	0.266000	0.118739	1000	0.266000	0.266000	0.251552	
1000	0.238000	0.118739	1000	0.238000	0.238000	0.251546	
1000	0.252000	0.118739	1000	0.252000	0.252000	0.251546	
1000	0.246000	0.118739	1000	0.246000	0.246000	0.251543	
1000	0.254000	0.118739	1000	0.254000	0.254000	0.251544	
1000	0.229000	0.118739	1000	0.229000	0.229000	0.251534	
1000	0.269000	0.118739	1000	0.269000	0.269000	0.251542	
1000	0.254000	0.118739	1000	0.254000	0.254000	0.251543	
1000	0.260000	0.118739	1000	0.260000	0.260000	0.251547	
1000	0.273000	0.118739	1000	0.273000	0.273000	0.251557	
1000	0.272000	0.118739	1000	0.272000	0.272000	0.251566	
1000	0.246000	0.118739	1000	0.246000	0.246000	0.251564	
1000	0.241000	0.118739	1000	0.241000	0.241000	0.251559	
1000	0.277000	0.118739	1000	0.277000	0.277000	0.251570	
1000	0.221000	0.118739	1000	0.221000	0.221000	0.251556	
1000	0.224000	0.118739	1000	0.224000	0.224000	0.251544	
1000	0.260000	0.118739	1000	0.260000	0.260000	0.251548	
1000	0.235000	0.118739	1000	0.235000	0.235000	0.251540	
1000	0.229000	0.118739	1000	0.229000	0.229000	0.251530	
1000	0.259000	0.118739	1000	0.259000	0.259000	0.251534	
1000	0.238000	0.118739	1000	0.238000	0.238000	0.251528	
1000	0.275000	0.118739	1000	0.275000	0.275000	0.251538	
1000	0.270000	0.118739	1000	0.270000	0.270000	0.251546	
1000	0.257000	0.118739	1000	0.257000	0.257000	0.251549	
1000	0.253000	0.118739	1000	0.253000	0.253000	0.251549	
1000	0.249000	0.118739	1000	0.249000	0.249000	0.251548	
1000	0.241000	0.118739	1000	0.241000	0.241000	0.251544	
1000	0.259000	0.118739	1000	0.259000	0.259000	0.251547	
1000	0.264000	0.118739	1000	0.264000	0.264000	0.251553	
1000	0.251000	0.118739	1000	0.251000	0.251000	0.251552	
1000	0.243000	0.118739	1000	0.243000	0.243000	0.251548	
1000	0.254000	0.118739	1000	0.254000	0.254000	0.251550	
1000	0.275000	0.118739	1000	0.275000	0.275000	0.251560	
1000	0.258000	0.118739	1000	0.258000	0.258000	0.251563	
1000	0.266000	0.118739	1000	0.266000	0.266000	0.251569	
1000	0.246000	0.118739	1000	0.246000	0.246000	0.251567	
1000	0.273000	0.118739	1000	0.273000	0.273000	0.251576	
1000	0.260000	0.118739	1000	0.260000	0.260000	0.251580	
1000	0.246000	0.118739	1000	0.246000	0.246000	0.251578	
1000	0.241000	0.118739	1000	0.241000	0.241000	0.251573	
1000	0.264000	0.118739	1000	0.264000	0.264000	0.251579	
1000	0.251000	0.118739	1000	0.251000	0.251000	0.251578	
1000	0.223000	0.118739	1000	0.223000	0.223000	0.251566	
1000	0.265000	0.118739	1000	0.265000	0.265000	0.251572	
1000	0.224000	0.118739	1000	0.224000	0.224000	0.251559	
1000	0.228000	0.118739	1000	0.228000	0.228000	0.251549	
1000	0.231000	0.118739	1000	0.231000	0.231000	0.251540	
1000	0.249000	0.118739	1000	0.249000	0.249000	0.251539	
1000	0.249000	0.118739	1000	0.249000	0.249000	0.251537	
1000	0.229000	0.118739	1000	0.229000	0.229000	0.251527	
1000	0.289000	0.118739	1000	0.289000	0.289000	0.251544	
1000	0.254000	0.118739	1000	0.254000	0.254000	0.251545	
1000	0.242000	0.118739	1000	0.242000	0.242000	0.251541	
1000	0.285000	0.118739	1000	0.285000	0.285000	0.251556	
1000	0.255000	0.118739	1000	0.255000	0.255000	0.251557	
1000	0.232000	0.118739	1000	0.232000	0.232000	0.251549	
1000	0.229000	0.118739	1000	0.229000	0.229000	0.251539	
1000	0.257000	0.118739	1000	0.257000	0.257000	0.251541	
1000	0.248000	0.118739	1000	0.248000	0.248000	0.251539	
1000	0.252000	0.118739	1000	0.252000	0.252000	0.251540	
1000	0.214000	0.118739	1000	0.214000	0.214000	0.251523	
1000	0.229000	0.118739	1000	0.229000	0.229000	0.251513	
1000	0.240000	0.118739	1000	0.240000	0.240000	0.251508	
1000	0.248000	0.118739	1000	0.248000	0.248000	0.251507	
1000	0.240000	0.118739	1000	0.240000	0.240000	0.251501	
1000	0.241000	0.118739	1000	0.241000	0.241000	0.251497	
1000	0.249000	0.118739	1000	0.249000	0.249000	0.251496	
1000	0.241000	0.118739	1000	0.241000	0.241000	0.251491	
1000	0.271000	0.118739	1000	0.271000	0.271000	0.251500	
1000	0.247000	0.118739	1000	0.247000	0.247000	0.251498	
1000	0.206000	0.118739	1000	0.206000	0.206000	0.251478	
1000	0.250000	0.118739	1000	0.250000	0.250000	0.251477	
1000	0.254000	0.118739	1000	0.254000	0.254000	0.251478	
1000	0.232000	0.118739	1000	0.232000	0.232000	0.251470	
1000	0.259000	0.118739	1000	0.259000	0.259000	0.251473	
1000	0.245000	0.118739	1000	0.245000	0.245000	0.251470	
1000	0.241000	0.118739	1000	0.241000	0.241000	0.251465	
1000	0.268000	0.118739	1000	0.268000	0.268000	0.251473	
1000	0.218000	0.118739	1000	0.218000	0.218000	0.251458	
1000	0.251000	0.118739	1000	0.251000	0.251000	0.251458	
1000	0.271000	0.118739	1000	0.271000	0.271000	0.251466	
1000	0.251000	0.118739	1000	0.251000	0.251000	0.251466	
1000	0.257000	0.118739	1000	0.257000	0.257000	0.251469	
1000	0.243000	0.118739	1000	0.243000	0.243000	0.251465	
1000	0.226000	0.118739	1000	0.226000	0.226000	0.251454	
1000	0.225000	0.118739	1000	0.225000	0.225000	0.251442	
1000	0.260000	0.118739	1000	0.260000	0.260000	0.251446	
1000	0.220000	0.118739	1000	0.220000	0.220000	0.251432	
1000	0.260000	0.118739	1000	0.260000	0.260000	0.251436	
1000	0.237000	0.118739	1000	0.237000	0.237000	0.251430	
1000	0.251000	0.118739	1000	0.251000	0.251000	0.251430	
1000	0.246000	0.118739	1000	0.246000	0.246000	0.251427	
1000	0.236000	0.118739	1000	0.236000	0.236000	0.251420	
1000	0.242000	0.118739	1000	0.242000	0.242000	0.251416	
1000	0.259000	0.118739	1000	0.259000	0.259000	0.251420	
1000	0.241000	0.118739	1000	0.241000	0.241000	0.251415	
1000	0.253000	0.118739	1000	0.253000	0.253000	0.251416	
1000	0.248000	0.118739	1000	0.248000	0.248000	0.251414	
1000	0.235000	0.118739	1000	0.235000	0.235000	0.251407	
1000	0.297000	0.118739	1000	0.297000	0.297000	0.251427	
1000	0.259000	0.118739	1000	0.259000	0.259000	0.251430	
1000	0.265000	0.118739	1000	0.265000	0.265000	0.251436	
1000	0.252000	0.118739	1000	0.252000	0.252000	0.251436	
1000	0.253000	0.118739	1000	0.253000	0.253000	0.251437	
1000	0.245000	0.118739	1000	0.245000	0.245000	0.251434	
1000	0.245000	0.118739	1000	0.245000	0.245000	0.251431	
1000	0.258000	0.118739	1000	0.258000	0.258000	0.251434	
1000	0.243000	0.118739	1000	0.243000	0.243000	0.251431	
1000	0.263000	0.118739	1000	0.263000	0.263000	0.251436	
1000	0.227000	0.118739	1000	0.227000	0.227000	0.251425	
1000	0.222000	0.118739	1000	0.222000	0.222000	0.251412	
1000	0.246000	0.118739	1000	0.246000	0.246000	0.251410	
1000	0.260000	0.118739	1000	0.260000	0.260000	0.251414	
1000	0.270000	0.118739	1000	0.270000	0.270000	0.251422	
1000	0.241000	0.118739	1000	0.241000	0.241000	0.251417	
1000	0.249000	0.118739	1000	0.249000	0.249000	0.251416	
1000	0.250000	0.118739	1000	0.250000	0.250000	0.251416	
1000	0.249000	0.118739	1000	0.249000	0.249000	0.251415	
1000	0.251000	0.118739	1000	0.251000	0.251000	0.251414	
1000	0.271000	0.118739	1000	0.271000	0.271000	0.251423	
1000	0.246000	0.118739	1000	0.246000	0.246000	0.251421	
1000	0.227000	0.118739	1000	0.227000	0.227000	0.251410	
1000	0.244000	0.118739	1000	0.244000	0.244000	0.251407	
1000	0.257000	0.118739	1000	0.257000	0.257000	0.251409	
1000	0.235000	0.118739	1000	0.235000	0.235000	0.251402	
1000	0.245000	0.118739	1000	0.245000	0.245000	0.251399	
1000	0.287000	0.118739	1000	0.287000	0.287000	0.251415	
1000	0.268000	0.118739	1000	0.268000	0.268000	0.251422	
1000	0.231000	0.118739	1000	0.231000	0.231000	0.251413	
1000	0.238000	0.118739	1000	0.238000	0.238000	0.251407	
1000	0.240000	0.118739	1000	0.240000	0.240000	0.251402	
1000	0.244000	0.118739	1000	0.244000	0.244000	0.251399	
1000	0.268000	0.118739	1000	0.268000	0.268000	0.251406	
1000	0.249000	0.118739	1000	0.249000	0.249000	0.251405	
1000	0.262000	0.118739	1000	0.262000	0.262000	0.251410	
1000	0.263000	0.118739	1000	0.263000	0.263000	0.251415	
1000	0.267000	0.118739	1000	0.267000	0.267000	0.251422	
1000	0.250000	0.118739	1000	0.250000	0.250000	0.251421	
1000	0.236000	0.118739	1000	0.236000	0.236000	0.251414	
1000	0.264000	0.118739	1000	0.264000	0.264000	0.251420	
1000	0.268000	0.118739	1000	0.268000	0.268000	0.251427	
1000	0.224000	0.118739	1000	0.224000	0.224000	0.251415	
1000	0.249000	0.118739	1000	0.249000	0.249000	0.251414	
1000	0.237000	0.118739	1000	0.237000	0.237000	0.251408	
1000	0.253000	0.118739	1000	0.253000	0.253000	0.251409	
1000	0.252000	0.118739	1000	0.252000	0.252000	0.251409	
1000	0.254000	0.118739	1000	0.254000	0.254000	0.251410	
1000	0.254000	0.118739	1000	0.254000	0.254000	0.251411	
1000	0.259000	0.118739	1000	0.259000	0.259000	0.251414	
1000	0.256000	0.118739	1000	0.256000	0.256000	0.251416	
1000	0.249000	0.118739	1000	0.249000	0.249000	0.251415	
1000	0.236000	0.118739	1000	0.236000	0.236000	0.251409	
1000	0.247000	0.118739	1000	0.247000	0.247000	0.251407	
1000	0.255000	0.118739	1000	0.255000	0.255000	0.251408	
1000	0.243000	0.118739	1000	0.243000	0.243000	0.251405	
1000	0.224000	0.118739	1000	0.224000	0.224000	0.251393	
1000	0.222000	0.118739	1000	0.222000	0.222000	0.251381	
1000	0.239000	0.118739	1000	0.239000	0.239000	0.251375	
1000	0.260000	0.118739	1000	0.260000	0.260000	0.251379	
1000	0.264000	0.118739	1000	0.264000	0.264000	0.251384	
1000	0.251000	0.118739	1000	0.251000	0.251000	0.251384	
1000	0.258000	0.118739	1000	0.258000	0.258000	0.251387	
1000	0.250000	0.118739	1000	0.250000	0.250000	0.251386	
1000	0.252000	0.118739	1000	0.252000	0.252000	0.251387	
1000	0.281000	0.118739	1000	0.281000	0.281000	0.251399	
1000	0.276000	0.118739	1000	0.276000	0.276000	0.251410	
1000	0.233000	0.118739	1000	0.233000	0.233000	0.251402	
1000	0.240000	0.118739	1000	0.240000	0.240000	0.251397	
1000	0.285000	0.118739	1000	0.285000	0.285000	0.251411	
1000	0.251000	0.118739	1000	0.251000	0.251000	0.251411	
1000	0.267000	0.118739	1000	0.267000	0.267000	0.251418	
1000	0.263000	0.118739	1000	0.263000	0.263000	0.251422	
1000	0.271000	0.118739	1000	0.271000	0.271000	0.251431	
1000	0.261000	0.118739	1000	0.261000	0.261000	0.251435	
1000	0.247000	0.118739	1000	0.247000	0.247000	0.251433	
1000	0.265000	0.118739	1000	0.265000	0.265000	0.251439	
1000	0.255000	0.118739	1000	0.255000	0.255000	0.251440	
1000	0.260000	0.118739	1000	0.260000	0.260000	0.251444	
1000	0.257000	0.118739	1000	0.257000	0.257000	0.251446	
1000	0.257000	0.118739	1000	0.257000	0.257000	0.251448	
1000	0.258000	0.118739	1000	0.258000	0.258000	0.251451	
1000	0.239000	0.118739	1000	0.239000	0.239000	0.251446	
1000	0.259000	0.118739	1000	0.259000	0.259000	0.251449	
1000	0.277000	0.118739	1000	0.277000	0.277000	0.251460	
1000	0.262000	0.118739	1000	0.262000	0.262000	0.251464	
1000	0.234000	0.118739	1000	0.234000	0.234000	0.251457	
1000	0.265000	0.118739	1000	0.265000	0.265000	0.251462	
1000	0.248000	0.118739	1000	0.248000	0.248000	0.251461	
1000	0.234000	0.118739	1000	0.234000	0.234000	0.251454	
1000	0.261000	0.118739	1000	0.261000	0.261000	0.251458	
1000	0.254000	0.118739	1000	0.254000	0.254000	0.251459	
1000	0.250000	0.118739	1000	0.250000	0.250000	0.251458	
1000	0.268000	0.118739	1000	0.268000	0.268000	0.251465	
1000	0.257000	0.118739	1000	0.257000	0.257000	0.251467	
1000	0.281000	0.118739	1000	0.281000	0.281000	0.251480	
1000	0.244000	0.118739	1000	0.244000	0.244000	0.251477	
1000	0.249000	0.118739	1000	0.249000	0.249000	0.251476	
1000	0.235000	0.118739	1000	0.235000	0.235000	0.251469	
1000	0.215000	0.118739	1000	0.215000	0.215000	0.251453	
1000	0.246000	0.118739	1000	0.246000	0.246000	0.251451	
1000	0.259000	0.118739	1000	0.259000	0.259000	0.251454	
1000	0.275000	0.118739	1000	0.275000	0.275000	0.251464	
1000	0.257000	0.118739	1000	0.257000	0.257000	0.251466	
1000	0.240000	0.118739	1000	0.240000	0.240000	0.251462	
1000	0.248000	0.118739	1000	0.248000	0.248000	0.251460	
1000	0.258000	0.118739	1000	0.258000	0.258000	0.251463	
1000	0.269000	0.118739	1000	0.269000	0.269000	0.251470	
1000	0.253000	0.118739	1000	0.253000	0.253000	0.251471	
1000	0.247000	0.118739	1000	0.247000	0.247000	0.251469	
1000	0.232000	0.118739	1000	0.232000	0.232000	0.251461	
1000	0.213000	0.118739	1000	0.213000	0.213000	0.251445	
1000	0.238000	0.118739	1000	0.238000	0.238000	0.251439	
1000	0.231000	0.118739	1000	0.231000	0.231000	0.251431	
1000	0.257000	0.118739	1000	0.257000	0.257000	0.251433	
1000	0.245000	0.118739	1000	0.245000	0.245000	0.251431	
1000	0.261000	0.118739	1000	0.261000	0.261000	0.251435	
1000	0.263000	0.118739	1000	0.263000	0.263000	0.251439	
1000	0.246000	0.118739	1000	0.246000	0.246000	0.251437	
1000	0.270000	0.118739	1000	0.270000	0.270000	0.251445	
1000	0.251000	0.118739	1000	0.251000	0.251000	0.251445	
1000	0.237000	0.118739	1000	0.237000	0.237000	0.251439	
1000	0.269000	0.118739	1000	0.269000	0.269000	0.251446	
1000	0.245000	0.118739	1000	0.245000	0.245000	0.251443	
1000	0.241000	0.118739	1000	0.241000	0.241000	0.251439	
1000	0.237000	0.118739	1000	0.237000	0.237000	0.251433	
1000	0.248000	0.118739	1000	0.248000	0.248000	0.251432	
1000	0.238000	0.118739	1000	0.238000	0.238000	0.251426	
1000	0.250000	0.118739	1000	0.250000	0.250000	0.251425	
1000	0.233000	0.118739	1000	0.233000	0.233000	0.251418	
1000	0.271000	0.118739	1000	0.271000	0.271000	0.251426	
1000	0.243000	0.118739	1000	0.243000	0.243000	0.251422	
1000	0.251000	0.118739	1000	0.251000	0.251000	0.251422	
1000	0.240000	0.118739	1000	0.240000	0.240000	0.251418	
1000	0.251000	0.118739	1000	0.251000	0.251000	0.251417	
1000	0.262000	0.118739	1000	0.262000	0.262000	0.251422	
1000	0.244000	0.118739	1000	0.244000	0.244000	0.251419	
1000	0.229000	0.118739	1000	0.229000	0.229000	0.251410	
1000	0.230000	0.118739	1000	0.230000	0.230000	0.251401	
1000	0.254000	0.118739	1000	0.254000	0.254000	0.251402	
1000	0.245000	0.118739	1000	0.245000	0.245000	0.251399	
1000	0.242000	0.118739	1000	0.242000	0.242000	0.251395	
1000	0.218000	0.118739	1000	0.218000	0.218000	0.251382	
1000	0.268000	0.118739	1000	0.268000	0.268000	0.251389	
1000	0.241000	0.118739	1000	0.241000	0.241000	0.251384	
1000	0.254000	0.118739	1000	0.254000	0.254000	0.251385	
1000	0.262000	0.118739	1000	0.262000	0.262000	0.251390	
1000	0.252000	0.118739	1000	0.252000	0.252000	0.251390	
1000	0.238000	0.118739	1000	0.238000	0.238000	0.251384	
1000	0.243000	0.118739	1000	0.243000	0.243000	0.251381	
1000	0.240000	0.118739	1000	0.240000	0.240000	0.251376	
1000	0.255000	0.118739	1000	0.255000	0.255000	0.251378	
1000	0.273000	0.118739	1000	0.273000	0.273000	0.251387	
1000	0.250000	0.118739	1000	0.250000	0.250000	0.251386	
1000	0.227000	0.118739	1000	0.227000	0.227000	0.251376	
1000	0.232000	0.118739	1000	0.232000	0.232000	0.251368	
1000	0.252000	0.118739	1000	0.252000	0.252000	0.251369	
1000	0.245000	0.118739	1000	0.245000	0.245000	0.251366	
1000	0.246000	0.118739	1000	0.246000	0.246000	0.251364	
1000	0.276000	0.118739	1000	0.276000	0.276000	0.251374	
1000	0.262000	0.118739	1000	0.262000	0.262000	0.251378	
1000	0.267000	0.118739	1000	0.267000	0.267000	0.251384	
1000	0.261000	0.118739	1000	0.261000	0.261000	0.251388	
1000	0.285000	0.118739	1000	0.285000	0.285000	0.251402	
1000	0.254000	0.118739	1000	0.254000	0.254000	0.251403	
1000	0.249000	0.118739	1000	0.249000	0.249000	0.251402	
1000	0.237000	0.118739	1000	0.237000	0.237000	0.251396	
1000	0.261000	0.118739	1000	0.261000	0.261000	0.251400	
1000	0.236000	0.118739	1000	0.236000	0.236000	0.251394	
1000	0.270000	0.118739	1000	0.270000	0.270000	0.251401	
1000	0.244000	0.118739	1000	0.244000	0.244000	0.251398	
1000	0.273000	0.118739	1000	0.273000	0.273000	0.251407	
1000	0.258000	0.118739	1000	0.258000	0.258000	0.251410	
1000	0.258000	0.118739	1000	0.258000	0.258000	0.251412	
1000	0.254000	0.118739	1000	0.254000	0.254000	0.251414	
1000	0.257000	0.118739	1000	0.257000	0.257000	0.251416	
1000	0.242000	0.118739	1000	0.242000	0.242000	0.251412	
1000	0.261000	0.118739	1000	0.261000	0.261000	0.251416	
1000	0.252000	0.118739	1000	0.252000	0.252000	0.251416	
1000	0.246000	0.118739	1000	0.246000	0.246000	0.251414	
1000	0.253000	0.118739	1000	0.253000	0.253000	0.251415	
1000	0.265000	0.118739	1000	0.265000	0.265000	0.251420	
1000	0.263000	0.118739	1000	0.263000	0.263000	0.251425	
1000	0.255000	0.118739	1000	0.255000	0.255000	0.251426	
1000	0.239000	0.118739	1000	0.239000	0.239000	0.251421	
1000	0.217000	0.118739	1000	0.217000	0.217000	0.251407	
1000	0.260000	0.118739	1000	0.260000	0.260000	0.251411	
1000	0.264000	0.118739	1000	0.264000	0.264000	0.251416	
1000	0.225000	0.118739	1000	0.225000	0.225000	0.251405	
1000	0.223000	0.118739	1000	0.223000	0.223000	0.251394	
1000	0.244000	0.118739	1000	0.244000	0.244000	0.251391	
1000	0.257000	0.118739	1000	0.257000	0.257000	0.251393	
1000	0.233000	0.118739	1000	0.233000	0.233000	0.251386	
1000	0.249000	0.118739	1000	0.249000	0.249000	0.251385	
1000	0.246000	0.118739	1000	0.246000	0.246000	0.251383	
1000	0.277000	0.118739	1000	0.277000	0.277000	0.251393	
1000	0.257000	0.118739	1000	0.257000	0.257000	0.251395	
1000	0.261000	0.118739	1000	0.261000	0.261000	0.251399	
1000	0.255000	0.118739	1000	0.255000	0.255000	0.251400	
1000	0.254000	0.118739	1000	0.254000	0.254000	0.251401	
1000	0.268000	0.118739	1000	0.268000	0.268000	0.251408	
1000	0.240000	0.118739	1000	0.240000	0.240000	0.251403	
1000	0.232000	0.118739	1000	0.232000	0.232000	0.251396	
1000	0.271000	0.118739	1000	0.271000	0.271000	0.251404	
1000	0.239000	0.118739	1000	0.239000	0.239000	0.251399	
1000	0.277000	0.118739	1000	0.277000	0.277000	0.251409	
1000	0.239000	0.118739	1000	0.239000	0.239000	0.251404	
1000	0.274000	0.118739	1000	0.274000	0.274000	0.251413	
1000	0.261000	0.118739	1000	0.261000	0.261000	0.251417	
1000	0.262000	0.118739	1000	0.262000	0.262000	0.251421	
1000	0.262000	0.118739	1000	0.262000	0.262000	0.251425	
1000	0.218000	0.118739	1000	0.218000	0.218000	0.251412	
1000	0.251000	0.118739	1000	0.251000	0.251000	0.251412	
1000	0.254000	0.118739	1000	0.254000	0.254000	0.251413	
1000	0.257000	0.118739	1000	0.257000	0.257000	0.251415	
1000	0.226000	0.118739	1000	0.226000	0.226000	0.251405	
1000	0.256000	0.118739	1000	0.256000	0.256000	0.251407	
1000	0.250000	0.118739	1000	0.250000	0.250000	0.251406	
1000	0.244000	0.118739	1000	0.244000	0.244000	0.251403	
1000	0.255000	0.118739	1000	0.255000	0.255000	0.251405	
1000	0.235000	0.118739	1000	0.235000	0.235000	0.251398	
1000	0.248000	0.118739	1000	0.248000	0.248000	0.251397	
1000	0.277000	0.118739	1000	0.277000	0.277000	0.251407	
1000	0.222000	0.118739	1000	0.222000	0.222000	0.251395	
1000	0.243000	0.118739	1000	0.243000	0.243000	0.251392	
1000	0.240000	0.118739	1000	0.240000	0.240000	0.251387	
1000	0.265000	0.118739	1000	0.265000	0.265000	0.251393	
1000	0.253000	0.118739	1000	0.253000	0.253000	0.251393	
1000	0.238000	0.118739	1000	0.238000	0.238000	0.251388	
1000	0.274000	0.118739	1000	0.274000	0.274000	0.251397	
1000	0.262000	0.118739	1000	0.262000	0.262000	0.251401	
1000	0.253000	0.118739	1000	0.253000	0.253000	0.251402	
1000	0.259000	0.118739	1000	0.259000	0.259000	0.251405	
1000	0.245000	0.118739	1000	0.245000	0.245000	0.251402	
1000	0.234000	0.118739	1000	0.234000	0.234000	0.251395	
1000	0.277000	0.118739	1000	0.277000	0.277000	0.251406	
1000	0.225000	0.118739	1000	0.225000	0.225000	0.251395	
1000	0.235000	0.118739	1000	0.235000	0.235000	0.251389	
1000	0.276000	0.118739	1000	0.276000	0.276000	0.251398	
1000	0.244000	0.118739	1000	0.244000	0.244000	0.251395	
1000	0.237000	0.118739	1000	0.237000	0.237000	0.251390	
1000	0.244000	0.118739	1000	0.244000	0.244000	0.251387	
1000	0.236000	0.118739	1000	0.236000	0.236000	0.251381	
1000	0.256000	0.118739	1000	0.256000	0.256000	0.251383	
1000	0.226000	0.118739	1000	0.226000	0.226000	0.251373	
1000	0.253000	0.118739	1000	0.253000	0.253000	0.251373	
1000	0.261000	0.118739	1000	0.261000	0.261000	0.251377	
1000	0.252000	0.118739	1000	0.252000	0.252000	0.251377	
1000	0.230000	0.118739	1000	0.230000	0.230000	0.251369	
1000	0.254000	0.118739	1000	0.254000	0.254000	0.251370	
1000	0.241000	0.118739	1000	0.241000	0.241000	0.251366	
1000	0.255000	0.118739	1000	0.255000	0.255000	0.251367	
1000	0.259000	0.118739	1000	0.259000	0.259000	0.251370	
1000	0.263000	0.118739	1000	0.263000	0.263000	0.251375	
1000	0.269000	0.118739	1000	0.269000	0.269000	0.251382	
1000	0.254000	0.118739	1000	0.254000	0.254000	0.251383	
1000	0.259000	0.118739	1000	0.259000	0.259000	0.251386	
1000	0.253000	0.118739	1000	0.253000	0.253000	0.251386	
1000	0.233000	0.118739	1000	0.233000	0.233000	0.251379	
1000	0.233000	0.118739	1000	0.233000	0.233000	0.251372	
1000	0.239000	0.118739	1000	0.239000	0.239000	0.251367	
1000	0.230000	0.118739	1000	0.230000	0.230000	0.251359	
1000	0.249000	0.118739	1000	0.249000	0.249000	0.251358	
1000	0.221000	0.118739	1000	0.221000	0.221000	0.251346	
1000	0.228000	0.118739	1000	0.228000	0.228000	0.251337	
1000	0.254000	0.118739	1000	0.254000	0.254000	0.251338	
1000	0.263000	0.118739	1000	0.263000	0.263000	0.251343	
1000	0.262000	0.118739	1000	0.262000	0.262000	0.251347	
1000	0.260000	0.118739	1000	0.260000	0.260000	0.251350	
1000	0.228000	0.118739	1000	0.228000	0.228000	0.251341	
1000	0.239000	0.118739	1000	0.239000	0.239000	0.251336	
1000	0.243000	0.118739	1000	0.243000	0.243000	0.251333	
1000	0.238000	0.118739	1000	0.238000	0.238000	0.251328	
1000	0.255000	0.118739	1000	0.255000	0.255000	0.251329	
1000	0.260000	0.118739	1000	0.260000	0.260000	0.251333	
1000	0.222000	0.118739	1000	0.222000	0.222000	0.251321	
1000	0.249000	0.118739	1000	0.249000	0.249000	0.251320	
1000	0.245000	0.118739	1000	0.245000	0.245000	0.251318	
1000	0.243000	0.118739	1000	0.243000	0.243000	0.251315	
1000	0.266000	0.118739	1000	0.266000	0.266000	0.251320	
1000	0.267000	0.118739	1000	0.267000	0.267000	0.251327	
1000	0.265000	0.118739	1000	0.265000	0.265000	0.251332	
1000	0.232000	0.118739	1000	0.232000	0.232000	0.251324	
1000	0.241000	0.118739	1000	0.241000	0.241000	0.251320	
1000	0.241000	0.118739	1000	0.241000	0.241000	0.251316	
1000	0.243000	0.118739	1000	0.243000	0.243000	0.251313	
1000	0.250000	0.118739	1000	0.250000	0.250000	0.251313	
1000	0.229000	0.118739	1000	0.229000	0.229000	0.251304	
1000	0.264000	0.118739	1000	0.264000	0.264000	0.251309	
1000	0.288000	0.118739	1000	0.288000	0.288000	0.251323	
1000	0.263000	0.118739	1000	0.263000	0.263000	0.251328	
1000	0.250000	0.118739	1000	0.250000	0.250000	0.251327	
1000	0.263000	0.118739	1000	0.263000	0.263000	0.251332	
1000	0.252000	0.118739	1000	0.252000	0.252000	0.251332	
1000	0.255000	0.118739	1000	0.255000	0.255000	0.251333	
1000	0.239000	0.118739	1000	0.239000	0.239000	0.251328	
1000	0.248000	0.118739	1000	0.248000	0.248000	0.251327	
1000	0.278000	0.118739	1000	0.278000	0.278000	0.251337	
1000	0.257000	0.118739	1000	0.257000	0.257000	0.251340	
1000	0.257000	0.118739	1000	0.257000	0.257000	0.251342	
1000	0.224000	0.118739	1000	0.224000	0.224000	0.251331	
1000	0.252000	0.118739	1000	0.252000	0.252000	0.251332	
1000	0.241000	0.118739	1000	0.241000	0.241000	0.251328	
1000	0.250000	0.118739	1000	0.250000	0.250000	0.251327	
1000	0.237000	0.118739	1000	0.237000	0.237000	0.251322	
1000	0.248000	0.118739	1000	0.248000	0.248000	0.251320	
1000	0.274000	0.118739	1000	0.274000	0.274000	0.251329	
1000	0.237000	0.118739	1000	0.237000	0.237000	0.251324	
1000	0.238000	0.118739	1000	0.238000	0.238000	0.251318	
1000	0.235000	0.118739	1000	0.235000	0.235000	0.251312	
1000	0.238000	0.118739	1000	0.238000	0.238000	0.251307	
1000	0.254000	0.118739	1000	0.254000	0.254000	0.251308	
1000	0.244000	0.118739	1000	0.244000	0.244000	0.251305	
1000	0.253000	0.118739	1000	0.253000	0.253000	0.251306	
1000	0.249000	0.118739	1000	0.249000	0.249000	0.251305	
1000	0.261000	0.118739	1000	0.261000	0.261000	0.251309	
1000	0.242000	0.118739	1000	0.242000	0.242000	0.251305	
1000	0.247000	0.118739	1000	0.247000	0.247000	0.251304	
1000	0.241000	0.118739	1000	0.241000	0.241000	0.251300	
1000	0.271000	0.118739	1000	0.271000	0.271000	0.251307	
